state,lsad,census,pop_estimataes_base,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,year,gini,moe,epi,epi_between,epi_within,gdp,affective,N,type,political,personal_income,unemployment,population,affective_1,affective_g,affective_r,political_1,political_g,political_r,gini_1,gini_g,gini_r,epi_1,epi_g,epi_r,epi_between_1,epi_between_g,epi_between_r,epi_within_1,epi_within_g,epi_within_r,personal_income_1,personal_income_g,personal_income_r,population_1,population_g,population_r,gdp_1,gdp_g,gdp_r,unemployment_1,unemployment_g,unemployment_r,sp_affective,sp_affective_1,sp_affective_g,sp_affective_r,sp_political,sp_political_1,sp_political_g,sp_political_r,sp_epi,sp_epi_1,sp_epi_g,sp_epi_r,sp_epi_between,sp_epi_between_1,sp_epi_between_g,sp_epi_between_r,sp_epi_within,sp_epi_within_1,sp_epi_within_g,sp_epi_within_r,sp_gini,sp_gini_1,sp_gini_g,sp_gini_r
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2005,0.6055480241775513,,,,,265735.1,,,,,32467.0,0.054,5790300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6078857854008675,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2006,0.6190189719200134,,,,,267221.1,,,,,34119.0,0.048,5842704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6205933541059494,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2007,0.6247674822807312,,,,,267691.2,,,,,35502.0,0.05,5887612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6225613877177238,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2008,0.619243860244751,,0.9996909345450142,0.7754444754032384,0.2242464591417758,273436.2,0.425958840000247,,Affective,3.417359396416711,37312.0,0.059,5923916.0,,,,3.5543276153300054,-0.13696821891329458,-0.03853562016133327,0.58561110496521,0.033632755279541016,0.0574318946385743,0.9836364932144515,0.016054441330562774,0.016321518611106065,0.774207071140506,0.0012374042627323334,0.0015982859222784915,0.2094294220739453,0.014817037067830496,0.07074954856437936,31510.0,5802.0,0.18413202158045064,5747741.0,176175.0,0.030651172347536188,259741.4,13694.800000000017,0.05272474853835399,0.058,0.000999999999999994,0.017241379310344723,0.42595884000024686,,,,3.417359396416711,3.554327615330006,-0.13696821891329503,-0.0385356201613334,0.935654362526352,0.9161237772492933,0.019530585277058754,0.021318718891567577,0.7623587878782958,0.765168212329097,-0.0028094244508012345,-0.003671642921821885,0.17329557464805626,0.15095556492019613,0.022340009727860127,0.14799063379790173,0.6194077879190445,0.5921998098492622,0.027207978069782257,0.04594391557928352
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2009,0.6048259735107422,,,,,266834.9,,,,,36385.0,0.094,5961088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.601672574877739,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2010,0.45,±0.002,,,,270732.9,,,,,37118.0,0.093,5996166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45237499999999997,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2011,0.4533,±0.0018,,,,268533.8,,,,,38533.0,0.084,6011569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45393750000000005,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2012,0.4551,±0.0016,0.9709216833593539,0.721465152330341,0.2494565310290128,271535.1,0.4699810679771621,,Affective,4.116795685217427,40317.0,0.069,6026727.0,0.425958840000247,0.04402222797691513,0.10334854883370798,3.417359396416711,0.6994362888007157,0.2046715629424617,0.619243860244751,-0.16414386024475097,-0.2650714375752946,0.9996909345450142,-0.028769251185660316,-0.028778145516297957,0.7754444754032384,-0.05397932307289732,-0.06961081648667053,0.2242464591417758,0.025210071887237007,0.11242127070242118,37312.0,3005.0,0.08053709262435678,5923916.0,102811.0,0.017355242714447675,273436.2,-1901.100000000035,-0.006952627340491254,0.059,0.010000000000000009,0.16949152542372897,0.4699810679771622,0.42595884000024686,0.04402222797691535,0.10334854883370853,4.116795685217427,3.417359396416711,0.6994362888007157,0.2046715629424617,0.9249056583933024,0.935654362526352,-0.010748704133049625,-0.011487900408038652,0.7375571028747394,0.7623587878782958,-0.024801685003556395,-0.03253282496104154,0.18734855551856305,0.17329557464805626,0.014052980870506798,0.08109255472360916,0.45467500000000005,0.6194077879190445,-0.16473278791904444,-0.2659520773422609
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2013,0.4576,±0.0019,,,,274599.3,,,,,40569.0,0.067,6044003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45693749999999994,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2014,0.4604,±0.0019,,,,276080.7,,,,,41963.0,0.061,6060459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458975,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2015,0.4618,±0.0016,,,,279020.8,,,,,43322.0,0.05,6077057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46198750000000005,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2016,0.4632,±0.0018,0.9531278014439917,0.6244474013222445,0.3286804001217471,279109.2,0.45693075956136553,,Affective,4.661367612237253,44410.0,0.045,6093349.0,0.4699810679771621,-0.013050308415796574,-0.02776773215986379,4.116795685217427,0.5445719270198266,0.13228053288514494,0.4551,0.008099999999999996,0.01779828609096901,0.9709216833593539,-0.017793881915362242,-0.018326794241319295,0.721465152330341,-0.09701775100809651,-0.134473232275638,0.2494565310290128,0.0792238690927343,0.31758586863183885,40317.0,4093.0,0.10152045043033955,6026727.0,66622.0,0.011054424731699312,271535.1,7574.100000000035,0.02789363143107479,0.069,-0.024000000000000007,-0.34782608695652184,0.4569307595613656,0.4699810679771622,-0.01305030841579663,-0.027767732159863903,4.661367612237253,4.116795685217427,0.5445719270198266,0.13228053288514494,0.9276937758105989,0.9249056583933024,0.002788117417296454,0.003014488442139953,0.6829466519156102,0.7375571028747394,-0.0546104509591292,-0.07404233617475417,0.24474712389498873,0.18734855551856305,0.05739856837642568,0.306373156801513,0.46341250000000006,0.45467500000000005,0.00873750000000001,0.019217023148402724
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2017,0.463,±0.0019,,,,281253.3,,,,,45239.0,0.038,6113669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46464999999999995,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2018,0.4639,±0.0018,,,,284540.3,,,,,47085.0,0.032,6128594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46585,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2019,0.4641,±0.0017,,,,290619.5,,,,,49001.0,0.033,6143406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465875,,,
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2020,0.4634,±0.0021,0.9736992898177346,0.6387368450416309,0.3349624447761036,282754.1,0.5643978292725369,,Affective,5.7037922862422885,52108.0,0.061,6154481.0,0.45693075956136553,0.10746706971117137,0.23519333610706197,4.661367612237253,1.0424246740050354,0.22363065107081675,0.4632,0.00019999999999997797,0.00043177892918820805,0.9531278014439917,0.020571488373742897,0.02158313747912612,0.6244474013222445,0.014289443719386341,0.02288334243865691,0.3286804001217471,0.0062820446543565,0.019112927488312528,44410.0,7698.0,0.17333933798693987,6093349.0,61132.0,0.01003257814380893,279109.2,3644.899999999965,0.013059046423406913,0.045,0.016,0.35555555555555557,0.5643978292725369,0.4569307595613656,0.10746706971117131,0.23519333610706183,5.703792286242289,4.661367612237253,1.0424246740050362,0.22363065107081692,0.9499278015297092,0.9276937758105989,0.022234025719110373,0.023966988136449183,0.6936537943746516,0.6829466519156102,0.010707142459041363,0.015677860677709883,0.2562740071550576,0.24474712389498873,0.011526883260068871,0.04709711426482216,0.4651875000000001,0.46341250000000006,0.0017750000000000266,0.003830280797345834
MISSOURI,,5988927,5988923,5996085,6010544,6025281,6044917,6063589,2021,,,,,,295687.3,,,,,55325.0,0.044,6168187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,1991,0.5694919228553772,,,,,,,,,,18989.0,,1595919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5709953804810841,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,1992,0.5658086538314819,,,,,,0.3180582085926832,,Affective,,19984.0,,1611687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3180582085926832,,,,,,,,,,,,,,,,,,,,0.5746691326300303,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,1993,0.5533648133277893,,,,,,,,,,20478.0,,1625590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5635149379571278,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,1994,0.5564297437667847,,,,,,0.313452904467812,,Affective,,21617.0,,1639041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313452904467812,,,,,,,,,,,,,,,,,,,,0.5619587004184723,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,1995,0.5598363280296326,,,,,,,,,,22593.0,,1656992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5647226770718893,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,1996,0.5800164341926575,,,,,,0.342963503720662,,Affective,,24371.0,,1673740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3429635037206619,,,,,,,,,,,,,,,,,,,,0.5838762819766998,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,1997,0.5646719336509705,,,,,,,,,,24915.0,,1686418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5715521077315012,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,1998,0.5776712894439697,,,,,72089.6,0.3318394055574816,,Affective,,26421.0,,1695816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33183940555748154,,,,,,,,,,,,,,,,,,,,0.5775012969970703,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,1999,0.57402503490448,,,,,73625.7,,,,,27545.0,,1704764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5832840303579966,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2000,0.5825278759002686,,0.8560388962256942,0.7067424642400335,0.1492964319856606,76368.1,,,,,29039.0,0.028,1713820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.911533479856915,,,,0.7678710238887414,,,,0.1436624559681735,,,,0.5823079546292622,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2001,0.5662664175033569,,,,,78180.9,,,,,30275.0,0.031,1719836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569108506043752,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2002,0.570396900177002,,,,,79179.8,,,,,30599.0,0.037,1728292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5705885589122772,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2003,0.5804718732833862,,,,,83773.3,,,,,32348.0,0.04,1738643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5781032343705494,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2004,0.5892453193664551,,0.8306742803708776,0.6748517424448901,0.1558225379259875,85987.1,,,,3.5543276153300054,33627.0,0.039,1749370.0,,,,,,,0.5825278759002686,0.0067174434661865234,0.011531539938419325,0.8560388962256942,-0.02536461585481653,-0.02963021419546474,0.7067424642400335,-0.031890721795143406,-0.04512353991554163,0.1492964319856606,0.006526105940326904,0.04371240393041485,29039.0,4588.0,0.15799442129549915,1713820.0,35550.0,0.020743135218400998,76368.1,9619.0,0.12595573282561698,0.028,0.011,0.39285714285714285,,,,,3.5543276153300054,,,,0.9049209349468706,0.911533479856915,-0.006612544910044371,-0.007254308323466466,0.7498687203103828,0.7678710238887414,-0.018002303578358636,-0.023444436654464815,0.15505221463648786,0.1436624559681735,0.011389758668314348,0.07928138629926804,0.5878319144248962,0.5823079546292622,0.005523959795634026,0.009486320342559914
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2005,0.6009158492088318,,,,,89309.1,,,,,34666.0,0.039,1761497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6010595659414927,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2006,0.6052958965301514,,,,,91832.7,,,,,36019.0,0.03,1772693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6065025627613068,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2007,0.6042212247848511,,,,,93910.8,,,,,38531.0,0.03,1783440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6096696158250172,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2008,0.597208559513092,,0.9942065274017613,0.8095443465480245,0.1846621808537368,93840.5,0.425958840000247,,Affective,3.417359396416711,40535.0,0.033,1796378.0,,,,3.5543276153300054,-0.13696821891329458,-0.03853562016133327,0.5892453193664551,0.007963240146636963,0.013514303609910523,0.8306742803708776,0.16353224703088365,0.19686687176334644,0.6748517424448901,0.13469260410313444,0.19958843643962842,0.1558225379259875,0.02883964292774932,0.18508004882738824,33627.0,6908.0,0.20543016028786393,1749370.0,47008.0,0.026871387985389027,85987.1,7853.399999999994,0.09133230449683724,0.039,-0.005999999999999998,-0.1538461538461538,0.4259588400002469,,,,3.4173593964167104,3.5543276153300054,-0.13696821891329503,-0.0385356201613334,0.9488081808282939,0.9049209349468706,0.04388724588142323,0.0484984313950035,0.7808988339524059,0.7498687203103828,0.031030113642023127,0.04138072812155608,0.16790934687588793,0.15505221463648786,0.012857132239400076,0.08292130666784076,0.6027705868085225,0.5878319144248962,0.014938672383626228,0.02541317001857825
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2009,0.588845431804657,,,,,93977.6,,,,,39535.0,0.047,1812683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5998206933339436,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2010,0.432,±0.003,,,,97466.1,,,,,41248.0,0.047,1830158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4401666666666667,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2011,0.4346,±0.0026,,,,102587.4,,,,,45674.0,0.045,1843774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404166666666666,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2012,0.4357,±0.0025,0.9724980035362601,0.787283955382831,0.18521404815342912,102725.9,0.4699810679771621,,Affective,4.116795685217427,46670.0,0.039,1858886.0,0.425958840000247,0.04402222797691513,0.10334854883370798,3.417359396416711,0.6994362888007157,0.2046715629424617,0.597208559513092,-0.16150855951309206,-0.27043912372048223,0.9942065274017613,-0.02170852386550115,-0.02183502448151669,0.8095443465480245,-0.022260391165193516,-0.027497432673224114,0.1846621808537368,0.0005518672996923102,0.0029885236768075495,40535.0,6135.0,0.15135068459356113,1796378.0,62508.0,0.03479668533014767,93840.5,8885.399999999994,0.09468619625854502,0.033,0.005999999999999998,0.18181818181818177,0.4699810679771621,0.4259588400002469,0.044022227976915185,0.10334854883370813,4.116795685217427,3.4173593964167104,0.6994362888007162,0.20467156294246186,0.9200633228459899,0.9488081808282939,-0.028744857982303973,-0.030295752674908628,0.7415118068491757,0.7808988339524059,-0.039387027103230166,-0.050438066226681955,0.17855151599681424,0.16790934687588793,0.010642169120926304,0.0633804449778045,0.44133333333333336,0.6027705868085225,-0.1614372534751891,-0.2678253667451621
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2013,0.4389,±0.0029,,,,104680.0,,,,,46653.0,0.038,1873369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4419666666666667,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2014,0.4383,±0.0024,,,,107936.8,,,,,48957.0,0.033,1889916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44419999999999993,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2015,0.4421,±0.0025,,,,111401.5,,,,,50556.0,0.03,1904449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4460166666666666,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2016,0.442,±0.0020,0.9980434036092791,0.7366028174751654,0.2614405861341136,112611.5,0.45693075956136553,,Affective,4.661367612237253,49360.0,0.032,1921360.0,0.4699810679771621,-0.013050308415796574,-0.02776773215986379,4.116795685217427,0.5445719270198266,0.13228053288514494,0.4357,0.006300000000000028,0.014459490475097609,0.9724980035362601,0.025545400073018976,0.0262678174969297,0.787283955382831,-0.0506811379076656,-0.06437466121486113,0.18521404815342912,0.07622653798068446,0.411559159473364,46670.0,2690.0,0.05763874008999357,1858886.0,62474.0,0.03360830088558416,102725.9,9885.600000000006,0.09623279036737577,0.039,-0.006999999999999999,-0.17948717948717946,0.45693075956136553,0.4699810679771621,-0.013050308415796574,-0.02776773215986379,4.661367612237253,4.116795685217427,0.5445719270198266,0.13228053288514494,0.9012975831873227,0.9200633228459899,-0.018765739658667235,-0.02039613925769808,0.6745688889026599,0.7415118068491757,-0.06694291794651586,-0.09027896431072219,0.22672869428466272,0.17855151599681424,0.04817717828784848,0.26982228640785144,0.4486,0.44133333333333336,0.0072666666666666435,0.01646525679758303
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2017,0.4427,±0.0026,,,,114143.9,,,,,50144.0,0.029,1934360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4493499999999999,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2018,0.4433,±0.0028,,,,116792.9,,,,,51916.0,0.028,1945367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45043333333333324,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2019,0.4442,±0.0027,,,,118603.7,,,,,54182.0,0.03,1954927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44978333333333337,,,
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2020,0.4432,±0.0033,1.0097757739526743,0.7250192198878992,0.2847565540647751,118141.5,0.5643978292725369,,Affective,5.7037922862422885,57421.0,0.042,1961455.0,0.45693075956136553,0.10746706971117137,0.23519333610706197,4.661367612237253,1.0424246740050354,0.22363065107081675,0.442,0.0011999999999999789,0.0027149321266967848,0.9980434036092791,0.011732370343395138,0.011755370859590598,0.7366028174751654,-0.011583597587266237,-0.015725703611847476,0.2614405861341136,0.02331596793066154,0.08918266392923757,49360.0,8061.0,0.16331037277147487,1921360.0,40095.0,0.02086803097805721,112611.5,5530.0,0.04910688517602554,0.032,0.010000000000000002,0.31250000000000006,0.5643978292725368,0.45693075956136553,0.10746706971117126,0.23519333610706175,5.703792286242288,4.661367612237253,1.0424246740050345,0.22363065107081656,0.9252252418225158,0.9012975831873227,0.023927658635193083,0.026548011535297813,0.6913487835451597,0.6745688889026599,0.01677989464249985,0.0248749904102399,0.23387645827735606,0.22672869428466272,0.007147763992693346,0.03152562588182674,0.4495166666666666,0.4486,0.0009166666666666212,0.0020433942636349112
NEBRASKA,,1826341,1826341,1829865,1842232,1855487,1868969,1881503,2021,,,,,,122136.1,,,,,61205.0,0.025,1963692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,1991,0.5815744400024414,,,,,,,,,,21228.0,,1296171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5737655162811279,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,1992,0.6065006852149963,,,,,,0.3180582085926832,,Affective,,22554.0,,1351367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3180582085926832,,,,,,,,,,,,,,,,,,,,0.5768774032592774,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,1993,0.5871027708053589,,,,,,,,,,23360.0,,1411215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5665723443031312,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,1994,0.5773239731788635,,,,,,0.313452904467812,,Affective,,24335.0,,1499298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313452904467812,,,,,,,,,,,,,,,,,,,,0.5650786399841309,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,1995,0.5868313908576965,,,,,,,,,,25379.0,,1581578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5702942132949829,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,1996,0.6072298288345337,,,,,,0.342963503720662,,Affective,,26667.0,,1666320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342963503720662,,,,,,,,,,,,,,,,,,,,0.5883424162864686,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,1997,0.5952401161193848,,,,,,,,,,27534.0,,1764104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575492298603058,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,1998,0.6137088537216187,,,,,94672.8,0.3318394055574816,,Affective,,29314.0,,1853191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3318394055574816,,,,,,,,,,,,,,,,,,,,0.5797553300857544,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,1999,0.6100559234619141,,,,,101394.7,,,,,30405.0,,1934718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5870793342590332,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,2000,0.6208873987197876,,1.0099233096600826,0.8770562781141542,0.1328670315459283,105635.4,,,,,31986.0,0.045,2018741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8962052473756653,,,,0.7339194331333317,,,,0.16228581424233357,,,,0.5953715562820435,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,2001,0.6040248274803162,,,,,106635.3,,,,,32461.0,0.053,2098399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5715802192687989,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,2002,0.6003335118293762,,,,,110448.6,,,,,32130.0,0.057,2173791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571447205543518,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,2003,0.6044725775718689,,,,,115275.4,,,,,33121.0,0.052,2248850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5791467189788818,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,2004,0.6148994565010071,,1.0084128071578558,0.9092985125776409,0.0991142945802148,127325.6,,,,3.5543276153300054,35232.0,0.044,2346222.0,,,,,,,0.6208873987197876,-0.005987942218780518,-0.009644167736576875,1.0099233096600826,-0.0015105025022268403,-0.0014956605989570053,0.8770562781141542,0.03224223446348673,0.03676187636763055,0.1328670315459283,-0.0337527369657135,-0.2540339508830387,31986.0,3246.0,0.1014818983305196,2018741.0,327481.0,0.16222041361422787,105635.4,21690.20000000001,0.20533078873180782,0.045,-0.0010000000000000009,-0.022222222222222244,,,,,3.554327615330006,,,,0.9032779218256508,0.8962052473756653,0.007072674449985494,0.007891802096334768,0.7205285093267713,0.7339194331333317,-0.013390923806560484,-0.018245768134780734,0.18274941249887966,0.16228581424233357,0.02046359825654609,0.1260960383511327,0.5915055871009827,0.5953715562820435,-0.0038659691810608576,-0.006493372315605625
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,2005,0.6262492537498474,,,,,137508.8,,,,,38109.0,0.045,2432143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6033977270126343,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,2006,0.6280454397201538,,,,,142967.1,,,,,39767.0,0.042,2522658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6082220792770385,,,
NEVADA,,2700551,2700692,2703493,2718586,2755245,2791494,2839099,2007,0.6317606568336487,,,,,144107.1,,,,,40212.0,0.047,2601072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6125648260116577,,,
