candidate,party_id,district_id,value,N,Q,vQ/N
B. Hanne Ringgaard Møller,The Danish Social-Liberal Party,Fyns Storkreds,1272,4533,5,1.4030443414956981
B. Jan Werner Mathiasen,The Danish Social-Liberal Party,Fyns Storkreds,457,4533,5,0.5040811824398853
B. Kim Lei-Jensen,The Danish Social-Liberal Party,Fyns Storkreds,535,4533,5,0.5901169203617913
B. Niels Grønlund,The Danish Social-Liberal Party,Fyns Storkreds,552,4533,5,0.6088682991396426
B. Rasmus Helveg Petersen,The Danish Social-Liberal Party,Fyns Storkreds,1717,4533,5,1.8938892565629826
B. Johan Brødsgaard,The Danish Social-Liberal Party,Vestjyllands Storkreds,983,3126,6,1.8867562380038387
B. Josefine Schlosser,The Danish Social-Liberal Party,Vestjyllands Storkreds,798,3126,6,1.5316698656429943
B. Kathrine Olldag,The Danish Social-Liberal Party,Vestjyllands Storkreds,739,3126,6,1.418426103646833
B. Keld Marstrand Wang,The Danish Social-Liberal Party,Vestjyllands Storkreds,160,3126,6,0.30710172744721687
B. Michael Flarup,The Danish Social-Liberal Party,Vestjyllands Storkreds,231,3126,6,0.44337811900191937
B. Signe Driefer,The Danish Social-Liberal Party,Vestjyllands Storkreds,215,3126,6,0.4126679462571977
C. Alexander Klitgaard,The Conservative Peoples Party,Nordjyllands Storkreds,262,9775,10,0.2680306905370844
C. Jakob Axel Nielsen,The Conservative Peoples Party,Nordjyllands Storkreds,2076,9775,10,2.1237851662404093
C. Jens-Henrik Kirk,The Conservative Peoples Party,Nordjyllands Storkreds,1088,9775,10,1.1130434782608696
C. Karsten Skov Petersen,The Conservative Peoples Party,Nordjyllands Storkreds,85,9775,10,0.08695652173913043
C. Lene Brix Kjelgaard Jensen,The Conservative Peoples Party,Nordjyllands Storkreds,687,9775,10,0.7028132992327366
C. Lene Burchardt,The Conservative Peoples Party,Nordjyllands Storkreds,977,9775,10,0.9994884910485934
C. Mette Jensen,The Conservative Peoples Party,Nordjyllands Storkreds,586,9775,10,0.5994884910485934
C. Mia Tang,The Conservative Peoples Party,Nordjyllands Storkreds,554,9775,10,0.5667519181585677
C. Mikkel Højsleth,The Conservative Peoples Party,Nordjyllands Storkreds,1076,9775,10,1.10076726342711
