candidate,value,elected,party,party_id,district_id,Unnamed: 3,N,Q,vQ/N
CICCARDINI DETTO BARTOLO BARTOLOMEO,57706,Eletto,DC,17,19,,2289106,54,1.361284274297477
GUARINO GIUSEPPE,57681,Eletto,DC,17,19,,2289106,54,1.3606945244125872
CIOCCI CARLO ALBETO,55819,Eletto,DC,17,19,,2289106,54,1.3167699529860128
CASTRUCCI SIRO,55295,,DC,17,19,,2289106,54,1.3044087953987278
D'ONOFRIO FRANCESCO,54959,,DC,17,19,,2289106,54,1.296482556945812
ABETE GIANCARLO,50982,,DC,17,19,,2289106,54,1.202665145257581
ABBATE FABRIZIO,49505,,DC,17,19,,2289106,54,1.1678227220583057
BECCHETTI ITALO,48961,,DC,17,19,,2289106,54,1.1549897645631089
VILLA RUGGERO,42488,,DC,17,19,,2289106,54,1.0022917243675042
MELONI PIERO,39316,,DC,17,19,,2289106,54,0.9274642589727169
LAVAGNINI SEVERINO,37020,,DC,17,19,,2289106,54,0.8733016295444597
AVERSA GIOVANNI,35196,,DC,17,19,,2289106,54,0.8302734779429175
GARGANO MARIO,30775,,DC,17,19,,2289106,54,0.7259821082990477
PRIORINI FRANCESCO,19643,,DC,17,19,,2289106,54,0.4633782795554247
SALERI PIER PAOLO,18283,,DC,17,19,,2289106,54,0.43129588581743267
VALENTI PAOLO,11656,,DC,17,19,,2289106,54,0.2749649863309082
VAUDETTI ROSANNA,10517,,DC,17,19,,2289106,54,0.24809598157533988
ROSSI NICOLA,8958,,DC,17,19,,2289106,54,0.21131917875362696
SCOPPA GIAMPAOLO,8311,,DC,17,19,,2289106,54,0.19605645173268516
MOSETTI ANTONIO,7844,,DC,17,19,,2289106,54,0.18503992388294818
TOMASELLI PIERINO,7488,,DC,17,19,,2289106,54,0.17664188552212087
ANGELINI GABRIELLA,6586,,DC,17,19,,2289106,54,0.15536370967530555
SPECCHIA LUIGI,5354,,DC,17,19,,2289106,54,0.12630083534794806
CACCAMO ROSARIO,5344,,DC,17,19,,2289106,54,0.12606493539399224
PERSICO NICODEMO,4346,,DC,17,19,,2289106,54,0.10252211998920102
MANCINI ADOLFO,4180,,DC,17,19,,2289106,54,0.09860618075353435
GIULIANI MARIA DOMENICA,4076,,DC,17,19,,2289106,54,0.09615282123239378
UGHI DETTO UTO DIODATO,3977,,DC,17,19,,2289106,54,0.09381741168823113
ANGORI WALTER,3891,,DC,17,19,,2289106,54,0.09178867208421104
PAMICH ABDON,3494,,DC,17,19,,2289106,54,0.08242344391216484
EGIDIO GENNARO,3234,,DC,17,19,,2289106,54,0.07629004510931342
CAMPITELLI RENATO,2933,,DC,17,19,,2289106,54,0.06918945649524312
SPASARI ALONSO,2695,,DC,17,19,,2289106,54,0.06357503759109452
CORRADO GAETANO,2305,,DC,17,19,,2289106,54,0.05437493938681739
NOTARI ALBERTO,1907,,DC,17,19,,2289106,54,0.0449861212193756
LUPATELI LUISA,1896,,DC,17,19,,2289106,54,0.04472663127002419
GUAZZINI FRANCESCO,1032,,DC,17,19,,2289106,54,0.024344875248241016
TOCCI SERGIO,981,,DC,17,19,,2289106,54,0.023141785483066314
MAGRI LUCIO,61836,Eletto,PCI,1,20,,265171,14,3.264700891123087
ORLANDI NICOLETTA,34438,Eletto,PCI,1,20,,265171,14,1.8181927888042055
DI PIETRO GIOVANNI,27829,Eletto,PCI,1,20,,265171,14,1.4692632301420592
CICERONE FRANCESCO,22255,Eletto,PCI,1,20,,265171,14,1.1749776559276843
CIAFARDINI MICHELE,21802,,PCI,1,20,,265171,14,1.1510610134592396
CIANCIO ANTONIO,21006,,PCI,1,20,,265171,14,1.109035301748683
LANNUTTI FERDINANDO,11879,,PCI,1,20,,265171,14,0.6271651123237458
ANGELINI FULVIO,11820,,PCI,1,20,,265171,14,0.6240501412296217
CALORE MAURO,11161,,PCI,1,20,,265171,14,0.5892574979918619
DI PITRANTONI VALENTE GRAZIELLA,10765,,PCI,1,20,,265171,14,0.5683502343770623
PARISIANI FRATICELLI SANDRA,8476,,PCI,1,20,,265171,14,0.4474999151490925
IANNI LUIGI,8408,,PCI,1,20,,265171,14,0.44390977897281375
VADINI ENNIO,7333,,PCI,1,20,,265171,14,0.3871539497154666
RUSSO UMBERTO,6163,,PCI,1,20,,265171,14,0.3253824890353772
SOSPIRI NINO,18404,Eletto,MSI-DN,2,20,,46036,14,5.596837257798245
COLLETTI ROBERTO,3468,,MSI-DN,2,20,,46036,14,1.0546528803545052
COCCIOLITO MARCELLO,3283,,MSI-DN,2,20,,46036,14,0.9983925623425145
BORSETTI RENATO,2938,,MSI-DN,2,20,,46036,14,0.8934746719958293
ZAPPACOSTA LUCIO,2885,,MSI-DN,2,20,,46036,14,0.8773568511599618
VECCHILI PAOLO,2824,,MSI-DN,2,20,,46036,14,0.8588061517073594
FINIELLO ANTONIO,2140,,MSI-DN,2,20,,46036,14,0.6507950299765402
IANNAMICO ANTONIO,1962,,MSI-DN,2,20,,46036,14,0.5966634807541924
LANCIA MARCELLO,1729,,MSI-DN,2,20,,46036,14,0.5258058910417934
FOLLIERO AMILCARE,1413,,MSI-DN,2,20,,46036,14,0.4297071856807716
MANCINI PAOLO,1339,,MSI-DN,2,20,,46036,14,0.4072030584759753
ROSSI CARLO,1281,,MSI-DN,2,20,,46036,14,0.38956468850464854
NUCELLESE DOMENICO,1272,,MSI-DN,2,20,,46036,14,0.38682770006082196
MACERA ANTONINO,1098,,MSI-DN,2,20,,46036,14,0.3339125901468416
FALCHI PAOLO,55,,PS D'AZ.,3,20,,211,11,2.867298578199052
MURA ANTONELLO,39,,PS D'AZ.,3,20,,211,11,2.0331753554502368
MARCEDDU ROBERTO,38,,PS D'AZ.,3,20,,211,11,1.981042654028436
COLOMBU MICHELE,16,,PS D'AZ.,3,20,,211,11,0.8341232227488151
MURA GIUSEPPE,12,,PS D'AZ.,3,20,,211,11,0.6255924170616114
PINTUS GIOMMARIA,12,,PS D'AZ.,3,20,,211,11,0.6255924170616114
MARCHI PIERANTONIO,12,,PS D'AZ.,3,20,,211,11,0.6255924170616114
MANCA MANLIO,12,,PS D'AZ.,3,20,,211,11,0.6255924170616114
COSSU PINELLO,6,,PS D'AZ.,3,20,,211,11,0.3127962085308057
USELLI GIOVANNI,5,,PS D'AZ.,3,20,,211,11,0.26066350710900477
SPIGA MARCELLO,4,,PS D'AZ.,3,20,,211,11,0.20853080568720378
ISGRO' GIUSEPPE,277,,LIGA VENETA-PU,4,20,,1222,14,3.1734860883797054
PIZZOFERRATO LUIGI,219,,LIGA VENETA-PU,4,20,,1222,14,2.5090016366612113
CAFARELLI LEANDRO,135,,LIGA VENETA-PU,4,20,,1222,14,1.546644844517185
GALLIANI VINCENZO,115,,LIGA VENETA-PU,4,20,,1222,14,1.3175122749590835
CAFARELLI GALLIANI CAROLINA,101,,LIGA VENETA-PU,4,20,,1222,14,1.1571194762684125
CRUCIOLI RICCARDO,80,,LIGA VENETA-PU,4,20,,1222,14,0.9165302782324058
CASCIATO EROS,61,,LIGA VENETA-PU,4,20,,1222,14,0.6988543371522095
DI PANFILO PAOLO,54,,LIGA VENETA-PU,4,20,,1222,14,0.618657937806874
DI FANO ERMANNO,53,,LIGA VENETA-PU,4,20,,1222,14,0.6072013093289689
PIZZI DUILIO,42,,LIGA VENETA-PU,4,20,,1222,14,0.48117839607201307
CAMODECA ALFONSO,37,,LIGA VENETA-PU,4,20,,1222,14,0.4238952536824877
LISCI ROSA,32,,LIGA VENETA-PU,4,20,,1222,14,0.36661211129296234
TOZZI MARIO,11,,LIGA VENETA-PU,4,20,,1222,14,0.1260229132569558
PRINCIPALI MARSILIO,5,,LIGA VENETA-PU,4,20,,1222,14,0.057283142389525366
SOCCI RENZO,46,,ALL.POP.,5,20,,166,8,2.216867469879518
BEUCCI ASSUNTA,26,,ALL.POP.,5,20,,166,8,1.2530120481927711
GIUSTI MARIA,23,,ALL.POP.,5,20,,166,8,1.108433734939759
MANARI ALESSANDRO,19,,ALL.POP.,5,20,,166,8,0.9156626506024096
CHISTOLINI CLAUDIO,17,,ALL.POP.,5,20,,166,8,0.8192771084337349
COLASANTI VINCENZO,16,,ALL.POP.,5,20,,166,8,0.7710843373493976
CANCIA GIUSEPPE,13,,ALL.POP.,5,20,,166,8,0.6265060240963856
PIGGIANELLI ATTILIO,6,,ALL.POP.,5,20,,166,8,0.2891566265060241
BOSCO PAOLA,2915,,PRI,6,20,,17690,14,2.3069530808366308
BUCCI VITTORIANO,2246,,PRI,6,20,,17690,14,1.7775014132278124
GENTILE OTTAVIANO,2191,,PRI,6,20,,17690,14,1.7339739966082532
BRUNO MARIO,1853,,PRI,6,20,,17690,14,1.4664782362916902
CIFARELLI MICHELE,1771,,PRI,6,20,,17690,14,1.4015828151498022
ADRIANI SERGIO,1464,,PRI,6,20,,17690,14,1.1586206896551725
ROMANELLI MARCELLO,1063,,PRI,6,20,,17690,14,0.8412662521198417
CHIAVAROLI GIUSEPPE,884,,PRI,6,20,,17690,14,0.6996042962125495
DE PASQUALE GOFFREDO,739,,PRI,6,20,,17690,14,0.5848501978518937
MARCANTONIO VITTORIANO,733,,PRI,6,20,,17690,14,0.5801017524024873
RUBINI TITO,694,,PRI,6,20,,17690,14,0.5492368569813454
RECCHIUTI ARIODANTE,449,,PRI,6,20,,17690,14,0.35534200113058223
DI FEBBO FELICE,392,,PRI,6,20,,17690,14,0.31023176936122104
TATASCIORE GIUSEPPE,296,,PRI,6,20,,17690,14,0.23425664217071793
DAMIANI GIOVANNI,1891,,LISTA VERDE,7,20,,10434,14,2.5372819628138776
OSIO ARTURO,1866,,LISTA VERDE,7,20,,10434,14,2.503737780333525
INGRAO RENATA,1038,,LISTA VERDE,7,20,,10434,14,1.3927544565842438
RICCI EDVIGE,637,,LISTA VERDE,7,20,,10434,14,0.8547057695993866
DI GIOVANNI ANDREA,609,,LISTA VERDE,7,20,,10434,14,0.8171362852213916
CIMINI NICOLA,571,,LISTA VERDE,7,20,,10434,14,0.7661491278512556
D'AMBROSIO VIRIOL,556,,LISTA VERDE,7,20,,10434,14,0.7460226183630438
NATALE ANGELA,550,,LISTA VERDE,7,20,,10434,14,0.7379720145677593
LOCASCIULLI GUERINO,528,,LISTA VERDE,7,20,,10434,14,0.7084531339850488
RONZITTI VINCENZO,468,,LISTA VERDE,7,20,,10434,14,0.6279470960322024
CILIBERTI BORGHESI LETIZIA,455,,LISTA VERDE,7,20,,10434,14,0.610504121142419
CRISANTE CAMILLA,443,,LISTA VERDE,7,20,,10434,14,0.5944029135518497
FEBBO DARIO,427,,LISTA VERDE,7,20,,10434,14,0.572934636764424
RECCHIA GIUSEPPE,395,,LISTA VERDE,7,20,,10434,14,0.5299980831895725
MANZOLINI GIOVANNI,6603,Eletto,PSDI,8,20,,38726,14,2.3870784485875123
CETRULLO ALDO,5581,,PSDI,8,20,,38726,14,2.0176109074007127
ALTOBELLI GIOVANNI,4901,,PSDI,8,20,,38726,14,1.7717812322470692
SPRECACENERE CARLO,3531,,PSDI,8,20,,38726,14,1.276506739658111
SERRONI GABRIELE,2628,,PSDI,8,20,,38726,14,0.9500593916231989
RUSSO RAFFAELE,2395,,PSDI,8,20,,38726,14,0.8658265764602593
PUPI SEBASTIANO,2231,,PSDI,8,20,,38726,14,0.8065382430408511
CIAPANNA FRANCESCO,2083,,PSDI,8,20,,38726,14,0.7530341372721169
RENZETTI ANTONIO,1936,,PSDI,8,20,,38726,14,0.6998915457315499
MORGANTE GIUSEPPE,1689,,PSDI,8,20,,38726,14,0.6105975313742705
GRANATA FRANCESCO GIUSEPPE,1522,,PSDI,8,20,,38726,14,0.550224655270361
POLLO POESIO GIOVANNI,1490,,PSDI,8,20,,38726,14,0.538656199969013
RICOTTI LEONARDO,1207,,PSDI,8,20,,38726,14,0.4363476733977173
GATTA ELENA,929,,PSDI,8,20,,38726,14,0.3358467179672571
SUSI DOMENICO,40263,Eletto,PSI,9,20,,143455,14,3.929329754975428
D'ADDARIO AMEDEO,17998,Eletto,PSI,9,20,,143455,14,1.756453243177303
FERRAUTO ROMANO,14695,,PSI,9,20,,143455,14,1.4341082569446866
FASCIANI DINO,9784,,PSI,9,20,,143455,14,0.9548360112927399
GLIECA ADELMO,9125,,PSI,9,20,,143455,14,0.890523160573002
GIOSAFFATTO DIONISIO,8760,,PSI,9,20,,143455,14,0.8549022341500819
MORGANTE UGO,8740,,PSI,9,20,,143455,14,0.8529504025652643
CAPORALE VINCENZO,6648,,PSI,9,20,,143455,14,0.6487888187933498
VISCI GIOVANNI,6217,,PSI,9,20,,143455,14,0.6067268481405319
PIROCCHI ENNIO,5312,,PSI,9,20,,143455,14,0.5184064689275383
PAOLUCCI TITO,5302,,PSI,9,20,,143455,14,0.5174305531351295
DEL FORNO CIUFICI MARIA LUISA,4337,,PSI,9,20,,143455,14,0.4232546791676832
DI GIOVANNANGELO GIOVANNI,3846,,PSI,9,20,,143455,14,0.3753372137604127
MARIANO CATALDO,2428,,PSI,9,20,,143455,14,0.2369523543968492
GASPARI REMO,171831,Eletto,DC,10,20,,611938,14,3.9311727658684377
RICCIUTI ROMEO,74508,Eletto,DC,10,20,,611938,14,1.704604061195742
NENNA D'ANTONIO ANNA,61580,Eletto,DC,10,20,,611938,14,1.4088355356261582
TANCREDI ANTONIO,57965,Eletto,DC,10,20,,611938,14,1.3261310786386855
AIARDI ALBERTO,55993,Eletto,DC,10,20,,611938,14,1.2810153969846618
ARTESE VITALE,53940,Eletto,DC,10,20,,611938,14,1.2340465864188856
CRESCENZI UGO,44600,Eletto,DC,10,20,,611938,14,1.0203648081995236
FALCONIP ANTONIO,39885,,DC,10,20,,611938,14,0.9124944030277578
CATALDI SERGIO,28680,,DC,10,20,,611938,14,0.6561449035686622
ACIFICO RAFFAELLO,10353,,DC,10,20,,611938,14,0.2368573286836248
COLAFIGLI SILVANO,3834,,DC,10,20,,611938,14,0.08771476848961823
FARRE VOLPE MARIA ADELAIDE,3425,,DC,10,20,,611938,14,0.07835761139200377
DI GIAMMARTINO ALFIERO,2735,,DC,10,20,,611938,14,0.06257169844003804
MARINELLI TRENTINO,2609,,DC,10,20,,611938,14,0.05968905346620083
DEL GATTO LUIGINO,3764,,P.RAD,11,20,,10732,14,4.910175177040626
TORZUOLI ALBERTO,1247,,P.RAD,11,20,,10732,14,1.626723816623183
BANDINELLI ANGIOLO,1122,,P.RAD,11,20,,10732,14,1.4636600819977637
ANTONIETTI GINO,634,,P.RAD,11,20,,10732,14,0.8270592620201267
GIAMPIETRO SILVIO,631,,P.RAD,11,20,,10732,14,0.8231457323891167
BATTISTA RAFFAELE,582,,P.RAD,11,20,,10732,14,0.7592247484159523
APPICCIUTOLI ANGELO,415,,P.RAD,11,20,,10732,14,0.5413715989563921
DI PAOLO PIETRO,390,,P.RAD,11,20,,10732,14,0.5087588520313082
BUFARALE PASQUALINA,384,,P.RAD,11,20,,10732,14,0.5009317927692881
TROIANO RITA,357,,P.RAD,11,20,,10732,14,0.4657100260901975
MARINO ANGELA,351,,P.RAD,11,20,,10732,14,0.4578829668281774
NATALE DETTO GIANNI GIOVANNI,321,,P.RAD,11,20,,10732,14,0.41874767051807676
MONTICELLI DETTA MARIA MONTI MARIA,274,,P.RAD,11,20,,10732,14,0.35743570629891913
DI VALERIO VALERIO,260,,P.RAD,11,20,,10732,14,0.33917256802087214
BARONE SANDRA,1495,,DEM.PROL,12,20,,7121,14,2.9391939334363153
RAPAGNA' PIO,849,,DEM.PROL,12,20,,7121,14,1.669147591630389
IACOVONI ANTONIO,727,,DEM.PROL,12,20,,7121,14,1.4292936385339137
CONGEDUTI ANTONIO,641,,DEM.PROL,12,20,,7121,14,1.2602162617609887
DI CIO' ENRICO,640,,DEM.PROL,12,20,,7121,14,1.258250245752001
DI PRIMO SILVIO,438,,DEM.PROL,12,20,,7121,14,0.8611150119365257
GENOVESI RITA,426,,DEM.PROL,12,20,,7121,14,0.8375228198286757
DI NICOLA DOMENICO,422,,DEM.PROL,12,20,,7121,14,0.8296587557927257
MARZOLI MARINA,346,,DEM.PROL,12,20,,7121,14,0.6802415391096756
DOMINICI VITTORIO,316,,DEM.PROL,12,20,,7121,14,0.6212610588400506
MERENDA BENITO,283,,DEM.PROL,12,20,,7121,14,0.556382530543463
SANTORO ANTIMO,201,,DEM.PROL,12,20,,7121,14,0.39516921780648784
URSITTI ALESSANDRO,175,,DEM.PROL,12,20,,7121,14,0.3440528015728128
SILVESTRI DELLA VOLPE PIA,162,,DEM.PROL,12,20,,7121,14,0.3184945934559753
DE COLLIBUS GIULIO,972,,PLI,13,20,,8015,14,1.6978165938864629
AGOSTINI EMIDIO,886,,PLI,13,20,,8015,14,1.5475982532751091
CASACCIA MARIO,834,,PLI,13,20,,8015,14,1.456768558951965
SBORGIA GIANFRANCO,736,,PLI,13,20,,8015,14,1.285589519650655
MARCHESINI EUGENIO,727,,PLI,13,20,,8015,14,1.2698689956331877
PALUMBO WALTER,684,,PLI,13,20,,8015,14,1.194759825327511
CHILANTE MAURO,679,,PLI,13,20,,8015,14,1.1860262008733624
ZIVELLI NINO,630,,PLI,13,20,,8015,14,1.1004366812227073
CIPOLLA GIUSEPPE,386,,PLI,13,20,,8015,14,0.674235807860262
PROTI GIACINTO,375,,PLI,13,20,,8015,14,0.6550218340611353
SANVITALE GIUSEPPE,349,,PLI,13,20,,8015,14,0.6096069868995633
PILOTTI SALVATORE,291,,PLI,13,20,,8015,14,0.508296943231441
RABITTI GIUSEPPE,257,,PLI,13,20,,8015,14,0.4489082969432314
MANGIAMELI GIUSEPPE,209,,PLI,13,20,,8015,14,0.3650655021834061
PETROCELLI EDILIO,13391,Eletto,PCI,1,21,,35891,4,1.492407567356719
TESTA ITALO,8134,,PCI,1,21,,35891,4,0.9065225265386866
CARDARELLI FEOLE GIUSTINA,8011,,PCI,1,21,,35891,4,0.89281435457357
DI MARIA ANTONIO,6355,,PCI,1,21,,35891,4,0.7082555515310245
DI MARZO LUIGI,125,,PS D'AZ.,2,21,,253,4,1.976284584980237
MASCIA VINCENZO,86,,PS D'AZ.,2,21,,253,4,1.359683794466403
MARCEDDU ROBERTO,27,,PS D'AZ.,2,21,,253,4,0.4268774703557312
PUDDU MICHELE,15,,PS D'AZ.,2,21,,253,4,0.23715415019762845
MUCCIACCIO VINCENZO,462,,DEM.PROL,3,21,,1221,4,1.5135135135135136
TOZZI SILVIO,329,,DEM.PROL,3,21,,1221,4,1.0778050778050778
FABBRI MAURIZIO,234,,DEM.PROL,3,21,,1221,4,0.7665847665847666
SCIORTINO ALBERTO,196,,DEM.PROL,3,21,,1221,4,0.6420966420966421
DI MARZIO ANTONIO,2196,,MSI-DN,4,21,,6183,4,1.420669577874818
LEPORE PIERLUIGI,1800,,MSI-DN,4,21,,6183,4,1.1644832605531295
IANNITTO NICOLA,1716,,MSI-DN,4,21,,6183,4,1.1101407083939836
NITTI FRANCESCO,471,,MSI-DN,4,21,,6183,4,0.3047064531780689
LUCIANO ANTONIO,1381,,PLI,5,21,,3935,4,1.4038119440914867
CARIELLO CESARE,1031,,PLI,5,21,,3935,4,1.048030495552732
ILLA GIOVANNI,842,,PLI,5,21,,3935,4,0.8559085133418043
PETTINE ANTONIO,681,,PLI,5,21,,3935,4,0.6922490470139772
MASTRANTONIO BARRERA CECILIA,389,,LISTA VERDE,6,21,,1083,4,1.4367497691597415
GUACCI CORRADINO,283,,LISTA VERDE,6,21,,1083,4,1.0452446906740536
BATTISTA GIUSEPPE,239,,LISTA VERDE,6,21,,1083,4,0.8827331486611265
ACQUISTAPACE PIERGIORGIO,172,,LISTA VERDE,6,21,,1083,4,0.6352723915050785
RABBUFFO STEFANO,26,,ALL.POP.,7,21,,67,4,1.5522388059701493
CAPACCHIONE FRANCESCO,17,,ALL.POP.,7,21,,67,4,1.0149253731343284
BALZANO GIUSEPPE,14,,ALL.POP.,7,21,,67,4,0.835820895522388
LILLA VINCENZO,10,,ALL.POP.,7,21,,67,4,0.5970149253731343
RISI RENATO,1178,,PSDI,8,21,,3986,4,1.1821374811841445
RUFO ETTORE,1115,,PSDI,8,21,,3986,4,1.1189162067235323
IACOBUCCI FELICE,870,,PSDI,8,21,,3986,4,0.8730556949322629
LOPREVITE GAETANO,823,,PSDI,8,21,,3986,4,0.8258906171600602
GONNELLA DOMENICO,4470,,PSI,9,21,,14862,4,1.2030682276947922
POTENA ANTONIO,3751,,PSI,9,21,,14862,4,1.0095545686986946
VALENTE FRANCESCO,3698,,PSI,9,21,,14862,4,0.9952900013457139
D'ELISA PASQUALE,2943,,PSI,9,21,,14862,4,0.7920872022607993
BERTOLA GIOVANNI,73,,LIGA VENETA-PU,10,21,,194,4,1.5051546391752577
DI LUIA MARIANO,60,,LIGA VENETA-PU,10,21,,194,4,1.2371134020618557
PIZZOFERRATO ERCOLE,41,,LIGA VENETA-PU,10,21,,194,4,0.845360824742268
CAFARELLI LEONARDO,20,,LIGA VENETA-PU,10,21,,194,4,0.41237113402061853
DEL GATTO LUIGINO,387,,P.RAD,11,21,,994,4,1.557344064386318
AMOROSO ISIDORO,254,,P.RAD,11,21,,994,4,1.0221327967806841
BIONDI LUIGI,225,,P.RAD,11,21,,994,4,0.9054325955734407
PICCINOCCHI PASQUALE,128,,P.RAD,11,21,,994,4,0.5150905432595574
GALASSO GIUSEPPE,1743,,PRI,12,21,,4775,4,1.4601047120418849
FARINACCIO REMIGIO,1247,,PRI,12,21,,4775,4,1.044607329842932
D'ADDERIO SALVO,1137,,PRI,12,21,,4775,4,0.9524607329842932
PIZZUTI FRANCESCO,648,,PRI,12,21,,4775,4,0.5428272251308901
D'AIMMO FLORINDO,43808,Eletto,DC,13,21,,166153,4,1.0546424079011514
VECCHIARELLI BRUNO,42445,Eletto,DC,13,21,,166153,4,1.0218292778342852
LA PENNA GIROLAMO,41376,Eletto,DC,13,21,,166153,4,0.9960939615896192
RIZZI VITTORIO,38524,,DC,13,21,,166153,4,0.9274343526749442
NAPOLITANO GIORGIO,96853,Eletto,PCI,1,22,,777971,42,5.228763025871144
BASSOLINO ANTONIO,66749,Eletto,PCI,1,22,,777971,42,3.6035507750288893
ALINOVI ABDON,46402,Eletto,PCI,1,22,,777971,42,2.5050856651469013
IMPOSIMATO FERDINANDO,41877,Eletto,PCI,1,22,,777971,42,2.2607963535915863
GEREMICCA ANDREA,41030,Eletto,PCI,1,22,,777971,42,2.2150697133954864
FRANCESE ANGELA,30861,Eletto,PCI,1,22,,777971,42,1.666080098101343
BELLOCCHIO ANTONIO,28508,Eletto,PCI,1,22,,777971,42,1.5390496560925793
FERRARA GIOVANNI,25886,Eletto,PCI,1,22,,777971,42,1.3974968218609691
BECCHI DETTA COLLIDA' ADA,25883,Eletto,PCI,1,22,,777971,42,1.3973348620964021
PAOLI GINO,25677,Eletto,PCI,1,22,,777971,42,1.3862136249294639
NAPPI GIANFRANCO,20843,,PCI,1,22,,777971,42,1.1252424576237419
RIDI SILVANO,20274,,PCI,1,22,,777971,42,1.0945240889441894
BARBATO VINCENZO,20122,,PCI,1,22,,777971,42,1.0863181275394584
SASTRO EDMONDO,19042,,PCI,1,22,,777971,42,1.0280126122953168
IOSSA BRUNO,18006,,PCI,1,22,,777971,42,0.9720825069314923
CARANDENTE GIARRUSSO GIUSEPPE,15610,,PCI,1,22,,777971,42,0.8427306416306006
CUTOLO ANGELO,15010,,PCI,1,22,,777971,42,0.8103386887171887
PUCA ANTIMO,13858,,PCI,1,22,,777971,42,0.7481461391234377
BONIFACIO LUIGI,13204,,PCI,1,22,,777971,42,0.7128389104478188
CAFIERO LUCA,11988,,PCI,1,22,,777971,42,0.6471912192099706
CAVALIERE LUISA,11931,,PCI,1,22,,777971,42,0.6441139836831964
DE FUSCO RAFFAELE,11090,,PCI,1,22,,777971,42,0.5987112630162307
TERRA CIRO,10897,,PCI,1,22,,777971,42,0.5882918514957498
PELELLA ENRICO,10688,,PCI,1,22,,777971,42,0.5770086545642447
GRANITO ANDREA,10541,,PCI,1,22,,777971,42,0.5690726261004587
DI MASSIMO LAVINIA,9537,,PCI,1,22,,777971,42,0.5148700915586828
ABBAGNANO ASSUNTA,9466,,PCI,1,22,,777971,42,0.5110370437972623
FORMISANO ANIELLO,9317,,PCI,1,22,,777971,42,0.5029930421570984
PASTORE ALIANTE SERGIO,8830,,PCI,1,22,,777971,42,0.4767015737090457
MELILLO LUIGIA,8551,,PCI,1,22,,777971,42,0.46163931560430915
ILLIANO SALVATORE,8405,,PCI,1,22,,777971,42,0.4537572737287123
MARTONE LINO,8279,,PCI,1,22,,777971,42,0.44695496361689574
LUISE MARIO,7884,,PCI,1,22,,777971,42,0.42563026128223286
TESSITORE SILVIA,7580,,PCI,1,22,,777971,42,0.40921833847277084
NESPOLI LUIGI,7383,,PCI,1,22,,777971,42,0.3985829805995339
TARANTINO EMMA,7160,,PCI,1,22,,777971,42,0.3865439714333825
LUCIGNANO SALVATORE,7097,,PCI,1,22,,777971,42,0.3831428163774742
CONFALONE MARINA,6428,,PCI,1,22,,777971,42,0.3470257888790199
STARACE ALDO,5582,,PCI,1,22,,777971,42,0.3013531352711091
NOCERA ERNESTO,5519,,PCI,1,22,,777971,42,0.2979519802152008
KUHNE MYRIAM,5005,,PCI,1,22,,777971,42,0.2702028738860446
SCALFATI FRANCESCO,3118,,PCI,1,22,,777971,42,0.16833018197336405
THERMES STEFANO,189,,PS D'AZ.,2,22,,1180,40,6.406779661016949
BERTELLI VINCENZA,118,,PS D'AZ.,2,22,,1180,40,4.0
CABONI ANTONINO,76,,PS D'AZ.,2,22,,1180,40,2.5762711864406778
GIORDO GIUSEPPE,69,,PS D'AZ.,2,22,,1180,40,2.3389830508474576
BOI ANTONIO,68,,PS D'AZ.,2,22,,1180,40,2.305084745762712
MELONI TITO,67,,PS D'AZ.,2,22,,1180,40,2.2711864406779663
CAMPUS GIOVANNI BATTISTA,66,,PS D'AZ.,2,22,,1180,40,2.23728813559322
CORONA SALVATORE,42,,PS D'AZ.,2,22,,1180,40,1.423728813559322
CLUMBU GIVANNI BATTISTA,39,,PS D'AZ.,2,22,,1180,40,1.3220338983050848
COCCO ANDREINA,35,,PS D'AZ.,2,22,,1180,40,1.1864406779661016
MERELLA GIANGAVINO,35,,PS D'AZ.,2,22,,1180,40,1.1864406779661016
DERIU ROSSELLA,32,,PS D'AZ.,2,22,,1180,40,1.0847457627118644
CORONA GIUSEPPA,31,,PS D'AZ.,2,22,,1180,40,1.0508474576271187
FALCONI GIOVANNI,31,,PS D'AZ.,2,22,,1180,40,1.0508474576271187
PANTALEO SANDRO,25,,PS D'AZ.,2,22,,1180,40,0.847457627118644
FARA ANGELO,24,,PS D'AZ.,2,22,,1180,40,0.8135593220338984
CORONA LUCIANO,20,,PS D'AZ.,2,22,,1180,40,0.6779661016949152
MELI ANDREINA,20,,PS D'AZ.,2,22,,1180,40,0.6779661016949152
ZONCU MARIO,18,,PS D'AZ.,2,22,,1180,40,0.6101694915254238
DERUDA SALVATORE,16,,PS D'AZ.,2,22,,1180,40,0.5423728813559322
DESSI MARCELLO,16,,PS D'AZ.,2,22,,1180,40,0.5423728813559322
MANZONI NICOLA,16,,PS D'AZ.,2,22,,1180,40,0.5423728813559322
SANNA GIACOMO,16,,PS D'AZ.,2,22,,1180,40,0.5423728813559322
MASALA PIETRO PAOLO,15,,PS D'AZ.,2,22,,1180,40,0.5084745762711864
LADINETTI SALVATORE,14,,PS D'AZ.,2,22,,1180,40,0.4745762711864407
PERU ANDREUCCIO,9,,PS D'AZ.,2,22,,1180,40,0.3050847457627119
MULLIRI PINO,7,,PS D'AZ.,2,22,,1180,40,0.23728813559322035
PERRA IGNAZIO,7,,PS D'AZ.,2,22,,1180,40,0.23728813559322035
