commune,candidate,value,rate_x,votes,rate_y,divisiveness,voters,poverty_rate,hhi,entropy,growth
MULCHEN,SEBASTIAN PIÑERA ECHENIQUE,4359.0,0.3849686478848362,7104.0,0.5573076017886561,0.0515361523039792,26264,0.1648331606416179,0.2482219899771102,1.6058572299801284,0.17233895390381992
NACIMIENTO,ALEJANDRO  GUILLIER ALVAREZ,2073.0,0.198069940760558,3934.0,0.3303938859494415,0.0467009884126918,24219,0.1457799117960693,0.26750280060219933,1.5675971889993658,0.13232394518888352
NACIMIENTO,SEBASTIAN PIÑERA ECHENIQUE,4589.0,0.4384674183068985,7973.0,0.6696061140505585,0.0597404943237998,24219,0.1457799117960693,0.26750280060219933,1.5675971889993658,0.23113869574365997
NANCAGUA,ALEJANDRO  GUILLIER ALVAREZ,2031.0,0.29210412771465555,3730.0,0.4782051282051282,0.0632603005206456,14681,0.1274791937100643,0.26599444413290535,1.5210028740442856,0.18610100049047268
NANCAGUA,SEBASTIAN PIÑERA ECHENIQUE,2664.0,0.383143966633108,4070.0,0.5217948717948718,0.0558472066393916,14681,0.1274791937100643,0.26599444413290535,1.5210028740442856,0.13865090516176382
NATALES,ALEJANDRO  GUILLIER ALVAREZ,2053.0,0.2750167448091092,4657.0,0.6079634464751958,0.059894245062361,21392,0.06507597762861649,0.20576127308103143,1.6969241112294868,0.33294670166608664
NATALES,SEBASTIAN PIÑERA ECHENIQUE,1970.0,0.2638981915606162,3003.0,0.39203655352480415,0.0596097916986471,21392,0.06507597762861649,0.20576127308103143,1.6969241112294868,0.12813836196418793
NAVIDAD,ALEJANDRO  GUILLIER ALVAREZ,801.0,0.28927410617551463,1704.0,0.5530671859785784,0.0396440141025829,5779,0.1437315972120946,0.2505324843841316,1.580484952115873,0.26379307980306377
NAVIDAD,SEBASTIAN PIÑERA ECHENIQUE,999.0,0.3607800650054171,1377.0,0.4469328140214216,0.0452806794550988,5779,0.1437315972120946,0.2505324843841316,1.580484952115873,0.0861527490160045
NEGRETE,ALEJANDRO  GUILLIER ALVAREZ,810.0,0.19560492634629317,1438.0,0.30216432023534356,0.0418838526140609,8640,0.1516949069657919,0.3435585423061894,1.4082806390664204,0.10655939388905039
NEGRETE,SEBASTIAN PIÑERA ECHENIQUE,2223.0,0.536826853417049,3321.0,0.6978356797646564,0.0399784984794669,8640,0.1516949069657919,0.3435585423061894,1.4082806390664204,0.16100882634760738
NINHUE,ALEJANDRO  GUILLIER ALVAREZ,561.0,0.2010752688172043,1117.0,0.3407565588773642,0.0354826758290416,6049,0.1402847066096666,0.36077311442555976,1.3478129354165942,0.13968129006015992
NINHUE,SEBASTIAN PIÑERA ECHENIQUE,1537.0,0.5508960573476702,2161.0,0.6592434411226358,0.0419106317562447,6049,0.1402847066096666,0.36077311442555976,1.3478129354165942,0.10834738377496556
NOGALES,ALEJANDRO  GUILLIER ALVAREZ,2493.0,0.27976658063068116,5021.0,0.5340353116358222,0.0851609372642443,19211,0.1245811936551616,0.241324333987638,1.57922263421881,0.254268731005141
NOGALES,SEBASTIAN PIÑERA ECHENIQUE,2934.0,0.32925597576029625,4381.0,0.4659646883641778,0.0733606921858602,19211,0.1245811936551616,0.241324333987638,1.57922263421881,0.13670871260388157
NUEVA IMPERIAL,ALEJANDRO  GUILLIER ALVAREZ,3299.0,0.2425022052337548,6709.0,0.45851558228540185,0.0407156705071058,29880,0.1998225542672955,0.22496734403920324,1.6581261124064055,0.21601337705164705
NUEVA IMPERIAL,SEBASTIAN PIÑERA ECHENIQUE,4757.0,0.3496765657159659,7923.0,0.5414844177145981,0.0540058036214273,29880,0.1998225542672955,0.22496734403920324,1.6581261124064055,0.1918078519986322
O'HIGGINS,ALEJANDRO  GUILLIER ALVAREZ,45.0,0.1906779661016949,82.0,0.3474576271186441,0.0513994151882906,699,0.01409318297429972,0.3295748348175811,1.400054252058756,0.15677966101694918
O'HIGGINS,SEBASTIAN PIÑERA ECHENIQUE,122.0,0.5169491525423728,154.0,0.652542372881356,0.1914371488926662,699,0.01409318297429972,0.3295748348175811,1.400054252058756,0.13559322033898313
OLIVAR,ALEJANDRO  GUILLIER ALVAREZ,1261.0,0.21329499323410014,2420.0,0.38794485411991025,0.0516152418243067,11900,0.1099931903057827,0.2806817880103494,1.508328376432309,0.1746498608858101
OLIVAR,SEBASTIAN PIÑERA ECHENIQUE,2623.0,0.4436738836265223,3818.0,0.6120551458800898,0.0550097028331459,11900,0.1099931903057827,0.2806817880103494,1.508328376432309,0.16838126225356748
OLLAGUE,ALEJANDRO  GUILLIER ALVAREZ,49.0,0.18702290076335878,109.0,0.3992673992673993,0.0434086762166399,2027,0.1315156945162752,0.31195734514305695,1.4149481468655183,0.2122444985040405
OLLAGUE,SEBASTIAN PIÑERA ECHENIQUE,129.0,0.49236641221374045,164.0,0.6007326007326007,0.0550276282501207,2027,0.1315156945162752,0.31195734514305695,1.4149481468655183,0.10836618851886026
OLMUE,ALEJANDRO  GUILLIER ALVAREZ,1449.0,0.2021484375,3150.0,0.3995433789954338,0.0474301066019006,15216,0.1521418442302363,0.28346427606076613,1.4859033041058556,0.1973949414954338
OLMUE,SEBASTIAN PIÑERA ECHENIQUE,3158.0,0.44056919642857145,4734.0,0.6004566210045662,0.0608072529571126,15216,0.1521418442302363,0.28346427606076613,1.4859033041058556,0.15988742457599475
OSORNO,ALEJANDRO  GUILLIER ALVAREZ,16097.0,0.2552000760986746,31962.0,0.4780079264189038,0.0640195144816635,140080,0.1052700931000829,0.2196070869450441,1.6604617150991625,0.22280785032022915
OSORNO,SEBASTIAN PIÑERA ECHENIQUE,20350.0,0.32262667258545247,34903.0,0.5219920735810962,0.0721305139393092,140080,0.1052700931000829,0.2196070869450441,1.6604617150991625,0.19936540099564376
OVALLE,ALEJANDRO  GUILLIER ALVAREZ,11041.0,0.3073860630863888,19646.0,0.5126024108959975,0.0852548269954602,88386,0.1112188342625878,0.2563581929127806,1.547305035708088,0.20521634780960862
OVALLE,SEBASTIAN PIÑERA ECHENIQUE,12625.0,0.3514852863387065,18680.0,0.4873975891040025,0.0652524936379467,88386,0.1112188342625878,0.2563581929127806,1.547305035708088,0.13591230276529598
PADRE HURTADO,ALEJANDRO  GUILLIER ALVAREZ,4934.0,0.24875220569700024,10218.0,0.5041195914944003,0.0808816739403342,39404,0.09019072645541754,0.22677736905472162,1.632449716152914,0.2553673857974001
PADRE HURTADO,SEBASTIAN PIÑERA ECHENIQUE,6326.0,0.3189311822535921,10051.0,0.49588040850559967,0.0641945268076187,39404,0.09019072645541754,0.22677736905472162,1.632449716152914,0.17694922625200754
PADRE LAS CASAS,ALEJANDRO  GUILLIER ALVAREZ,5149.0,0.21813175174751112,9804.0,0.38463650986700143,0.0475367654123905,55662,0.1886901110082478,0.22624453754852253,1.6483214267391126,0.1665047581194903
PADRE LAS CASAS,SEBASTIAN PIÑERA ECHENIQUE,8360.0,0.35416225375979665,15685.0,0.6153634901329985,0.0816417560339114,55662,0.1886901110082478,0.22624453754852253,1.6483214267391126,0.26120123637320186
PAIHUANO,ALEJANDRO  GUILLIER ALVAREZ,507.0,0.23903818953323905,965.0,0.4225043782837128,0.0279692914577414,4769,0.1209086267745504,0.30732681269743467,1.4197644962270186,0.18346618875047374
PAIHUANO,SEBASTIAN PIÑERA ECHENIQUE,989.0,0.4662894860914663,1319.0,0.5774956217162872,0.0454643362573863,4769,0.1209086267745504,0.30732681269743467,1.4197644962270186,0.1112061356248209
PAILLACO,ALEJANDRO  GUILLIER ALVAREZ,2082.0,0.24575070821529746,4123.0,0.4462121212121212,0.0436787837500557,18706,0.1476450440933675,0.2536854168728672,1.5841341420515724,0.20046141299682377
PAILLACO,SEBASTIAN PIÑERA ECHENIQUE,3384.0,0.39943342776203966,5117.0,0.5537878787878788,0.0598539116483089,18706,0.1476450440933675,0.2536854168728672,1.5841341420515724,0.15435445102583917
PAINE,ALEJANDRO  GUILLIER ALVAREZ,4441.0,0.19368485324261853,10068.0,0.4096846388606307,0.0484308276131746,49054,0.1104054586579299,0.23539381584560692,1.6268627208281328,0.2159997856180122
PAINE,SEBASTIAN PIÑERA ECHENIQUE,8694.0,0.3791704827947141,14507.0,0.5903153611393693,0.0779600713119432,49054,0.1104054586579299,0.23539381584560692,1.6268627208281328,0.21114487834465523
PALENA,ALEJANDRO  GUILLIER ALVAREZ,185.0,0.2496626180836707,341.0,0.4885386819484241,0.0167238995100996,2302,0.1292008134605995,0.2550898683436506,1.5700437979388877,0.23887606386475338
PALENA,SEBASTIAN PIÑERA ECHENIQUE,294.0,0.3967611336032389,357.0,0.5114613180515759,0.046770829034242,2302,0.1292008134605995,0.2550898683436506,1.5700437979388877,0.11470018444833702
PALMILLA,ALEJANDRO  GUILLIER ALVAREZ,1229.0,0.25545624610268136,2482.0,0.45717443359734755,0.0430119407705861,10094,0.1007998370126588,0.2549464326473131,1.5565302866290007,0.2017181874946662
PALMILLA,SEBASTIAN PIÑERA ECHENIQUE,1876.0,0.38993972147162753,2947.0,0.5428255664026524,0.0409876912750051,10094,0.1007998370126588,0.2549464326473131,1.5565302866290007,0.15288584493102492
PANGUIPULLI,ALEJANDRO  GUILLIER ALVAREZ,3548.0,0.277447607131686,5818.0,0.4170011467889908,0.0636207788251678,33374,0.140723494641199,0.2845521939603803,1.5041578387208858,0.13955353965730483
PANGUIPULLI,SEBASTIAN PIÑERA ECHENIQUE,5504.0,0.4304035032843291,8134.0,0.5829988532110092,0.0889400172004776,33374,0.140723494641199,0.2845521939603803,1.5041578387208858,0.1525953499266801
PANQUEHUE,ALEJANDRO  GUILLIER ALVAREZ,872.0,0.2862770847012475,1601.0,0.487812309567337,0.0687686188694684,6197,0.1067564088111562,0.25367930299642727,1.5669019575424077,0.2015352248660895
PANQUEHUE,SEBASTIAN PIÑERA ECHENIQUE,1119.0,0.36736703873933024,1681.0,0.512187690432663,0.0524417339566627,6197,0.1067564088111562,0.25367930299642727,1.5669019575424077,0.14482065169333275
PAPUDO,ALEJANDRO  GUILLIER ALVAREZ,469.0,0.15828552143098212,1224.0,0.3849056603773585,0.0288867250121759,5305,0.1351679406942991,0.2977351789177559,1.4748236271824609,0.2266201389463764
PAPUDO,SEBASTIAN PIÑERA ECHENIQUE,1409.0,0.4755315558555518,1956.0,0.6150943396226415,0.0515030042693185,5305,0.1351679406942991,0.2977351789177559,1.4748236271824609,0.1395627837670897
PAREDONES,ALEJANDRO  GUILLIER ALVAREZ,940.0,0.32707028531663185,1836.0,0.5303292894280762,0.078118561476538,6587,0.1357993648946952,0.2889852099474617,1.4680319733360558,0.20325900411144437
PAREDONES,SEBASTIAN PIÑERA ECHENIQUE,1156.0,0.4022268615170494,1626.0,0.4696707105719237,0.0694160183043853,6587,0.1357993648946952,0.2889852099474617,1.4680319733360558,0.06744384905487433
PARRAL,ALEJANDRO  GUILLIER ALVAREZ,4032.0,0.2381571175428234,7291.0,0.3774004865676277,0.0477663302434398,37035,0.1401077678681432,0.30147746410029275,1.4709196668355964,0.1392433690248043
PARRAL,SEBASTIAN PIÑERA ECHENIQUE,7981.0,0.4714116952155936,12028.0,0.6225995134323723,0.0606573327556677,37035,0.1401077678681432,0.30147746410029275,1.4709196668355964,0.15118781821677868
PEDRO AGUIRRE CERDA,ALEJANDRO  GUILLIER ALVAREZ,14829.0,0.32170517409697363,29113.0,0.604217255048461,0.0494350067658328,95614,0.1169763305120818,0.23773338171081168,1.5911127976185662,0.2825120809514874
PEDRO AGUIRRE CERDA,SEBASTIAN PIÑERA ECHENIQUE,11548.0,0.25052608742813753,19070.0,0.3957827449515389,0.0507758920652038,95614,0.1169763305120818,0.23773338171081168,1.5911127976185662,0.1452566575234014
PELARCO,ALEJANDRO  GUILLIER ALVAREZ,736.0,0.19694942467219695,1625.0,0.37176847403340196,0.033786476239843,8097,0.1426987765567778,0.293800740972057,1.5052947422619276,0.17481904936120501
PELARCO,SEBASTIAN PIÑERA ECHENIQUE,1777.0,0.4755151190794755,2746.0,0.628231525966598,0.0554092252565697,8097,0.1426987765567778,0.293800740972057,1.5052947422619276,0.1527164068871225
PELLUHUE,ALEJANDRO  GUILLIER ALVAREZ,830.0,0.2307478454267445,1429.0,0.3525783370342956,0.035986100196028,6851,0.1572451332052305,0.3033474208459479,1.479546422321752,0.12183049160755108
PELLUHUE,SEBASTIAN PIÑERA ECHENIQUE,1721.0,0.4784542674450931,2624.0,0.6474216629657045,0.0511224473474235,6851,0.1572451332052305,0.3033474208459479,1.479546422321752,0.16896739552061135
PEMUCO,ALEJANDRO  GUILLIER ALVAREZ,802.0,0.2131844763423711,1616.0,0.3896792862310104,0.0285884734682465,8064,0.1646860228844268,0.3194174883505866,1.4437112727624442,0.1764948098886393
PEMUCO,SEBASTIAN PIÑERA ECHENIQUE,1892.0,0.5029239766081871,2531.0,0.6103207137689897,0.0650535242012169,8064,0.1646860228844268,0.3194174883505866,1.4437112727624442,0.10739673716080256
PENCAHUE,ALEJANDRO  GUILLIER ALVAREZ,1275.0,0.2447686696102899,2422.0,0.40733266061217627,0.0542448328508366,10231,0.1243111438997855,0.2905149139182406,1.4981527119462672,0.16256399100188637
PENCAHUE,SEBASTIAN PIÑERA ECHENIQUE,2372.0,0.45536571318871183,3524.0,0.5926673393878238,0.0534287241327658,10231,0.1243111438997855,0.2905149139182406,1.4981527119462672,0.13730162619911196
PENCO,ALEJANDRO  GUILLIER ALVAREZ,5186.0,0.24789674952198854,11244.0,0.5150474096468325,0.0580177934741868,41331,0.1251148760105386,0.19540042372106797,1.7716903338820245,0.26715066012484395
PENCO,SEBASTIAN PIÑERA ECHENIQUE,5626.0,0.26892925430210324,10587.0,0.4849525903531675,0.0425927667488985,41331,0.1251148760105386,0.19540042372106797,1.7716903338820245,0.21602333605106427
PERALILLO,ALEJANDRO  GUILLIER ALVAREZ,1088.0,0.24727272727272728,2429.0,0.4700077399380805,0.0444946455194154,9766,0.1146140301769422,0.258675,1.5504988977041323,0.2227350126653532
PERALILLO,SEBASTIAN PIÑERA ECHENIQUE,1749.0,0.3975,2739.0,0.5299922600619195,0.0547492744812524,9766,0.1146140301769422,0.258675,1.5504988977041323,0.13249226006191944
PERQUENCO,ALEJANDRO  GUILLIER ALVAREZ,692.0,0.23529411764705882,1364.0,0.416997859981657,0.0415713581406737,6379,0.1867871689435663,0.25437075357469424,1.5981419516618112,0.18170374233459818
PERQUENCO,SEBASTIAN PIÑERA ECHENIQUE,1207.0,0.41040462427745666,1907.0,0.583002140018343,0.0443362420967878,6379,0.1867871689435663,0.25437075357469424,1.5981419516618112,0.1725975157408864
PETORCA,ALEJANDRO  GUILLIER ALVAREZ,1403.0,0.3416118821524227,2858.0,0.6535559112737251,0.0590926569662394,9119,0.1155984591418075,0.2455613175412595,1.56435866725267,0.3119440291213024
PETORCA,SEBASTIAN PIÑERA ECHENIQUE,1006.0,0.24494765035305577,1515.0,0.34644408872627486,0.0509740578572884,9119,0.1155984591418075,0.2455613175412595,1.56435866725267,0.10149643837321909
PEUMO,ALEJANDRO  GUILLIER ALVAREZ,1665.0,0.2739838736218529,3184.0,0.50055022795158,0.0536245369993036,12468,0.09215923884785307,0.23297290931699327,1.6246976085141531,0.2265663543297271
PEUMO,SEBASTIAN PIÑERA ECHENIQUE,2033.0,0.3345400691130492,3177.0,0.49944977204842006,0.0533443798543819,12468,0.09215923884785307,0.23297290931699327,1.6246976085141531,0.16490970293537088
PEÑAFLOR,ALEJANDRO  GUILLIER ALVAREZ,7945.0,0.23648648648648649,17298.0,0.5017694494401578,0.0486698361180245,68024,0.08981981268485653,0.23043360691840453,1.616036940448887,0.26528296295367126
PEÑAFLOR,SEBASTIAN PIÑERA ECHENIQUE,11064.0,0.3293249196332897,17176.0,0.4982305505598422,0.060999735579889,68024,0.08981981268485653,0.23043360691840453,1.616036940448887,0.16890563092655253
PEÑALOLEN,ALEJANDRO  GUILLIER ALVAREZ,20230.0,0.22464049747376602,46982.0,0.5026102956908726,0.0641176727259733,185846,0.1060549070080649,0.22768985267860214,1.62797741538705,0.27796979821710655
PEÑALOLEN,SEBASTIAN PIÑERA ECHENIQUE,28499.0,0.3164621620121037,46494.0,0.4973897043091275,0.0611278105228508,185846,0.1060549070080649,0.22768985267860214,1.62797741538705,0.1809275422970238
PICA,ALEJANDRO  GUILLIER ALVAREZ,575.0,0.2419015565839293,1131.0,0.4870801033591731,0.0429065150364141,5000,0.16797826806585,0.2729436796929769,1.5116431575540568,0.2451785467752438
PICA,SEBASTIAN PIÑERA ECHENIQUE,997.0,0.4194362641985696,1191.0,0.5129198966408268,0.0257810848605388,5000,0.16797826806585,0.2729436796929769,1.5116431575540568,0.09348363244225721
PICHIDEGUA,ALEJANDRO  GUILLIER ALVAREZ,1925.0,0.2681058495821727,3876.0,0.48577515979446045,0.0655723827389258,16114,0.1156359262148933,0.24174168418929087,1.6086274289612728,0.21766931021228775
PICHIDEGUA,SEBASTIAN PIÑERA ECHENIQUE,2602.0,0.36239554317548744,4103.0,0.5142248402055395,0.0514348892988536,16114,0.1156359262148933,0.24174168418929087,1.6086274289612728,0.15182929703005205
PICHILEMU,ALEJANDRO  GUILLIER ALVAREZ,1567.0,0.2261183261183261,3131.0,0.4170218433670751,0.0317257482228608,13345,0.1079701815433306,0.2967371509362851,1.4744128714498503,0.190903517248749
PICHILEMU,SEBASTIAN PIÑERA ECHENIQUE,3231.0,0.4662337662337662,4377.0,0.5829781566329248,0.0539275969647061,13345,0.1079701815433306,0.2967371509362851,1.4744128714498503,0.11674439039915863
PINTO,ALEJANDRO  GUILLIER ALVAREZ,883.0,0.1683187190240183,1384.0,0.22793148880105402,0.0492572803604798,10716,0.1585591401538749,0.39970725839588184,1.289515698427645,0.05961276977703572
PINTO,SEBASTIAN PIÑERA ECHENIQUE,3136.0,0.5977887914601602,4688.0,0.7720685111989459,0.0709914680988112,10716,0.1585591401538749,0.39970725839588184,1.289515698427645,0.17427971973878575
PIRQUE,ALEJANDRO  GUILLIER ALVAREZ,1921.0,0.18363445177325302,4644.0,0.41042863455589923,0.0519283386152794,20881,0.09248670123533241,0.2517552620395175,1.584705036652594,0.2267941827826462
PIRQUE,SEBASTIAN PIÑERA ECHENIQUE,4226.0,0.40397667527005066,6671.0,0.5895713654441007,0.0728134719353859,20881,0.09248670123533241,0.2517552620395175,1.584705036652594,0.18559469017405006
PITRUFQUEN,ALEJANDRO  GUILLIER ALVAREZ,2184.0,0.2204724409448819,3938.0,0.36375392573434323,0.0408265635774593,22039,0.1590821382683776,0.2679909094203461,1.5477325621612383,0.14328148478946134
PITRUFQUEN,SEBASTIAN PIÑERA ECHENIQUE,4264.0,0.4304461942257218,6888.0,0.6362460742656567,0.0680482345995587,22039,0.1590821382683776,0.2679909094203461,1.5477325621612383,0.20579988003993493
PLACILLA,ALEJANDRO  GUILLIER ALVAREZ,941.0,0.22756952841596131,1983.0,0.4319320409496842,0.0425840498161725,7930,0.1273022635340989,0.27696752148249304,1.5123791707164447,0.20436251253372287
PLACILLA,SEBASTIAN PIÑERA ECHENIQUE,1809.0,0.43748488512696493,2608.0,0.5680679590503158,0.0476054636279999,7930,0.1273022635340989,0.27696752148249304,1.5123791707164447,0.1305830739233509
PORTEZUELO,ALEJANDRO  GUILLIER ALVAREZ,624.0,0.22325581395348837,1242.0,0.3875195007800312,0.0308950354975276,5818,0.1739075168442781,0.3088442497303836,1.4672564302206612,0.16426368682654285
PORTEZUELO,SEBASTIAN PIÑERA ECHENIQUE,1362.0,0.48729874776386406,1963.0,0.6124804992199688,0.0418179808296339,5818,0.1739075168442781,0.3088442497303836,1.4672564302206612,0.12518175145610477
PORVENIR,ALEJANDRO  GUILLIER ALVAREZ,642.0,0.3197211155378486,1167.0,0.6342391304347826,0.0424567457318426,6183,0.0832902288031185,0.21506801479341597,1.670190235270244,0.31451801489693404
PORVENIR,SEBASTIAN PIÑERA ECHENIQUE,471.0,0.23456175298804782,673.0,0.3657608695652174,0.0391011081556195,6183,0.0832902288031185,0.21506801479341597,1.670190235270244,0.1311991165771696
POZO ALMONTE,ALEJANDRO  GUILLIER ALVAREZ,923.0,0.21671753932848087,1674.0,0.4037626628075253,0.0643142266262899,11215,0.1564674212028224,0.2342776351238522,1.6369470857451383,0.18704512347904445
POZO ALMONTE,SEBASTIAN PIÑERA ECHENIQUE,1624.0,0.3813101667057995,2472.0,0.5962373371924746,0.0459540111518928,11215,0.1564674212028224,0.2342776351238522,1.6369470857451383,0.21492717048667515
PRIMAVERA,ALEJANDRO  GUILLIER ALVAREZ,65.0,0.22491349480968859,173.0,0.6223021582733813,0.0196121761852969,1416,0.08490175358193426,0.2170352366470708,1.6346012620114523,0.3973886634636927
PRIMAVERA,SEBASTIAN PIÑERA ECHENIQUE,72.0,0.2491349480968858,105.0,0.3776978417266187,0.0263371157272914,1416,0.08490175358193426,0.2170352366470708,1.6346012620114523,0.1285628936297329
PROVIDENCIA,ALEJANDRO  GUILLIER ALVAREZ,12045.0,0.13612938224723672,33470.0,0.36228040741662787,0.0314495895487549,164311,0.03642610433463418,0.298832805195892,1.4720633911757324,0.22615102516939115
PROVIDENCIA,SEBASTIAN PIÑERA ECHENIQUE,42462.0,0.47989421577269953,58917.0,0.6377195925833721,0.071861863647526,164311,0.03642610433463418,0.298832805195892,1.4720633911757324,0.15782537681067255
PUCHUNCAVI,ALEJANDRO  GUILLIER ALVAREZ,1419.0,0.21700565835754704,3246.0,0.44939775716461305,0.0384910385612565,14026,0.1330054952602058,0.2678757995394649,1.5206201412512337,0.23239209880706602
PUCHUNCAVI,SEBASTIAN PIÑERA ECHENIQUE,2681.0,0.4100015292858235,3977.0,0.550602242835387,0.0548178703021396,14026,0.1330054952602058,0.2678757995394649,1.5206201412512337,0.14060071354956344
PUCON,ALEJANDRO  GUILLIER ALVAREZ,1655.0,0.16920560269911053,3540.0,0.3221403221403221,0.0447434902069725,25198,0.1526781994431276,0.31010920155390376,1.4646676267911665,0.1529347194412116
PUCON,SEBASTIAN PIÑERA ECHENIQUE,4879.0,0.49882425109906964,7449.0,0.6778596778596778,0.0986032707382403,25198,0.1526781994431276,0.31010920155390376,1.4646676267911665,0.17903542676060819
PUDAHUEL,ALEJANDRO  GUILLIER ALVAREZ,18256.0,0.24343605403170962,41569.0,0.5400956266403347,0.0755183604813742,163680,0.08886383032551015,0.22464979453803108,1.6306133287907434,0.2966595726086251
PUDAHUEL,SEBASTIAN PIÑERA ECHENIQUE,20716.0,0.27623911565079406,35397.0,0.45990437335966533,0.0701451144394029,163680,0.08886383032551015,0.22464979453803108,1.6306133287907434,0.18366525770887127
PUENTE ALTO,ALEJANDRO  GUILLIER ALVAREZ,33949.0,0.21069061390661073,87846.0,0.5316106387485249,0.0728131044111286,382776,0.07986780328902546,0.2276663124184691,1.6279095109704973,0.3209200248419142
PUENTE ALTO,SEBASTIAN PIÑERA ECHENIQUE,42741.0,0.26525457388973017,77399.0,0.46838936125147507,0.0747411835466275,382776,0.07986780328902546,0.2276663124184691,1.6279095109704973,0.2031347873617449
PUERTO MONTT,ALEJANDRO  GUILLIER ALVAREZ,16524.0,0.22510421491431218,34572.0,0.44298655869200315,0.0408303334564417,174918,0.1046858523400807,0.22466937038853663,1.6440720126700952,0.21788234377769097
PUERTO MONTT,SEBASTIAN PIÑERA ECHENIQUE,24939.0,0.3397406206577119,43471.0,0.5570134413079969,0.059201931078215,174918,0.1046858523400807,0.22466937038853663,1.6440720126700952,0.21727282065028503
PUERTO OCTAY,ALEJANDRO  GUILLIER ALVAREZ,1327.0,0.3409558067831449,2384.0,0.5601503759398496,0.0496540266514207,8772,0.1383291876203928,0.23862993000108795,1.614903812469399,0.2191945691567047
PUERTO OCTAY,SEBASTIAN PIÑERA ECHENIQUE,1151.0,0.29573484069886946,1872.0,0.4398496240601504,0.0548148009617543,8772,0.1383291876203928,0.23862993000108795,1.614903812469399,0.14411478336128092
PUERTO VARAS,ALEJANDRO  GUILLIER ALVAREZ,3562.0,0.19816411682892907,7215.0,0.37192638795814215,0.0653631040651017,37759,0.08434456097364984,0.25946967759656914,1.5640643523642201,0.17376227112921308
PUERTO VARAS,SEBASTIAN PIÑERA ECHENIQUE,7580.0,0.42169680111265645,12184.0,0.6280736120418579,0.0757677447840998,37759,0.08434456097364984,0.25946967759656914,1.5640643523642201,0.2063768109292014
PUMANQUE,ALEJANDRO  GUILLIER ALVAREZ,399.0,0.22722095671981776,821.0,0.39095238095238094,0.0514917582871507,3833,0.130852562126145,0.3418893114917419,1.364279173877482,0.16373142423256318
PUMANQUE,SEBASTIAN PIÑERA ECHENIQUE,915.0,0.5210706150341685,1279.0,0.6090476190476191,0.0508123148998961,3833,0.130852562126145,0.3418893114917419,1.364279173877482,0.08797700401345054
PUNITAQUI,ALEJANDRO  GUILLIER ALVAREZ,1613.0,0.36394404332129965,2668.0,0.5857299670691548,0.0533389851994489,10130,0.1461377903985542,0.251571989567178,1.571840602434443,0.22178592374785516
PUNITAQUI,SEBASTIAN PIÑERA ECHENIQUE,1269.0,0.28632671480144406,1887.0,0.41427003293084524,0.0460245428929083,10130,0.1461377903985542,0.251571989567178,1.571840602434443,0.12794331812940118
PUNTA ARENAS,ALEJANDRO  GUILLIER ALVAREZ,10913.0,0.22645307215040153,26706.0,0.5592645334226839,0.0508428548199815,121321,0.05367519475385161,0.2019154484633251,1.7008116564155957,0.33281146127228234
PUNTA ARENAS,SEBASTIAN PIÑERA ECHENIQUE,12407.0,0.2574547114606462,21046.0,0.44073546657731616,0.0579925530755983,121321,0.05367519475385161,0.2019154484633251,1.7008116564155957,0.18328075511666997
PUQUELDON,ALEJANDRO  GUILLIER ALVAREZ,449.0,0.31866572036905605,1053.0,0.6241849436870184,0.0609354290167111,4280,0.1067853483738742,0.230938088865002,1.6515614089218416,0.30551922331796233
PUQUELDON,SEBASTIAN PIÑERA ECHENIQUE,422.0,0.2995031937544358,634.0,0.3758150563129816,0.0510737662716444,4280,0.1067853483738742,0.230938088865002,1.6515614089218416,0.07631186255854583
PUREN,ALEJANDRO  GUILLIER ALVAREZ,1372.0,0.26233269598470366,2398.0,0.3960363336085879,0.0551569809283677,12022,0.2154098820354041,0.29497508490873,1.4943735749994067,0.13370363762388426
PUREN,SEBASTIAN PIÑERA ECHENIQUE,2379.0,0.4548757170172084,3657.0,0.6039636663914121,0.0615647925857549,12022,0.2154098820354041,0.29497508490873,1.4943735749994067,0.14908794937420367
PURRANQUE,ALEJANDRO  GUILLIER ALVAREZ,2199.0,0.25011373976342127,4373.0,0.4487889983579639,0.0421601869891062,19632,0.1155043829882641,0.22810796749630113,1.646292232132823,0.1986752585945426
PURRANQUE,SEBASTIAN PIÑERA ECHENIQUE,3092.0,0.35168334849863514,5371.0,0.5512110016420362,0.0514012556900025,19632,0.1155043829882641,0.22810796749630113,1.646292232132823,0.19952765314340104
PUTAENDO,ALEJANDRO  GUILLIER ALVAREZ,1937.0,0.33150778709567,3585.0,0.5657251065172795,0.07325085391733,13290,0.1347218897601208,0.24867602839067296,1.561384267702506,0.23421731942160945
PUTAENDO,SEBASTIAN PIÑERA ECHENIQUE,1753.0,0.3000171144959781,2752.0,0.4342748934827205,0.0614133479377359,13290,0.1347218897601208,0.24867602839067296,1.561384267702506,0.1342577789867424
PUTRE,ALEJANDRO  GUILLIER ALVAREZ,541.0,0.28354297693920333,629.0,0.42935153583617747,0.0505564240604727,6246,0.2044309405630109,0.24242953645469367,1.6011436253474094,0.14580855889697414
PUTRE,SEBASTIAN PIÑERA ECHENIQUE,671.0,0.35167714884696016,836.0,0.5706484641638225,0.0464911527527121,6246,0.2044309405630109,0.24242953645469367,1.6011436253474094,0.21897131531686237
