commune,candidate,value,rate_x,votes,rate_y,divisiveness,voters,hhi,entropy,growth
SANTA RITA,FERNANDO HADDAD,41099,0.48284734133790735,55480,0.6228319319240657,0.1853184370456258,85118,0.3617251555320362,1.2762179415212411,0.13998459058615836
SANTA RITA,JAIR MESSIAS BOLSONARO,29269,0.34386381258958154,33597,0.3771680680759343,0.1378595355010346,85118,0.3617251555320362,1.2762179415212411,0.03330425548635274
SANTA ROSA DE LIMA,FERNANDO HADDAD,2034,0.4722544694683074,2392,0.5727969348659003,0.3335964643901836,4307,0.3590650993417932,1.3024906792694533,0.10054246539759293
SANTA ROSA DE LIMA,JAIR MESSIAS BOLSONARO,1544,0.3584861852797771,1784,0.4272030651340996,0.3168215838440776,4307,0.3590650993417932,1.3024906792694533,0.06871687985432251
SANTA TEREZINHA,FERNANDO HADDAD,10950,0.5733884903387967,12683,0.662609059087822,0.2311214702636033,19097,0.41775502855315627,1.1496155710463534,0.08922056874902529
SANTA TEREZINHA,JAIR MESSIAS BOLSONARO,5454,0.2855945960098445,6458,0.33739094091217803,0.2360108431324305,19097,0.41775502855315627,1.1496155710463534,0.051796344902333535
SANTANA,FERNANDO HADDAD,29114,0.3712668009895687,37971,0.5188783667445579,0.2730631789692319,78418,0.310753969588184,1.4485378918309184,0.14761156575498918
SANTANA,JAIR MESSIAS BOLSONARO,31157,0.397319492973552,35208,0.48112163325544216,0.153180989531397,78418,0.310753969588184,1.4485378918309184,0.08380214028189015
SANTARÉM,FERNANDO HADDAD,50929,0.2977276846000503,70119,0.4363456464379947,0.0369256743047047,171059,0.3048823494291495,1.475968993134203,0.13861796183794445
SANTARÉM,JAIR MESSIAS BOLSONARO,76120,0.4449926633500722,90577,0.5636543535620053,0.0243065146833707,171059,0.3048823494291495,1.475968993134203,0.11866169021193312
SANTIAGO,FERNANDO HADDAD,7490,0.2444357417923112,10825,0.36809711643090315,0.1051772995422117,30642,0.37220824400259866,1.3125565679228124,0.12366137463859195
SANTIAGO,JAIR MESSIAS BOLSONARO,16733,0.5460805430454931,18583,0.6319028835690969,0.0099389854068901,30642,0.37220824400259866,1.3125565679228124,0.08582234052360371
SANTO ANDRÉ,FERNANDO HADDAD,71721,0.1742793338987046,132525,0.3338640560483495,0.1920593226899458,411529,0.3242592353856223,1.5010390167416972,0.15958472214964492
SANTO ANDRÉ,JAIR MESSIAS BOLSONARO,213303,0.5183182716163381,264418,0.6661359439516505,0.135008979104699,411529,0.3242592353856223,1.5010390167416972,0.1478176723353124
SANTO ANTÔNIO DE JESUS,FERNANDO HADDAD,26261,0.5335541152806843,34032,0.6648693001992733,0.0307460883156973,49219,0.39218674444905616,1.2020096991165723,0.13131518491858896
SANTO ANTÔNIO DE JESUS,JAIR MESSIAS BOLSONARO,15463,0.31416729311851116,17154,0.33513069980072674,0.0247264816609879,49219,0.39218674444905616,1.2020096991165723,0.02096340668221558
SANTOS,FERNANDO HADDAD,25483,0.10342504393423461,67785,0.28646229524823774,0.0556819511362391,246391,0.3487707190794656,1.4640115293298295,0.1830372513140031
SANTOS,JAIR MESSIAS BOLSONARO,136051,0.5521752012045894,168843,0.7135377047517623,0.0459495321721976,246391,0.3487707190794656,1.4640115293298295,0.16136250354717285
SAPUCAIA,FERNANDO HADDAD,3731,0.2586661120354964,5501,0.40188486265341905,0.134124337538747,14424,0.35267778728310395,1.357870200218511,0.14321875061792266
SAPUCAIA,JAIR MESSIAS BOLSONARO,7503,0.5201747088186356,8187,0.598115137346581,0.116061819456712,14424,0.35267778728310395,1.357870200218511,0.07794042852794536
SARANDI,FERNANDO HADDAD,14192,0.2441088444734941,21561,0.3689488184260511,0.0117641322095478,58138,0.3380533833385506,1.442615390644883,0.124839973952557
SARANDI,JAIR MESSIAS BOLSONARO,29931,0.5148267914272937,36878,0.6310511815739489,0.0416631416938479,58138,0.3380533833385506,1.442615390644883,0.1162243901466552
SERRA,FERNANDO HADDAD,63780,0.26612257160024033,98707,0.41721579981824714,0.0175181219523978,239664,0.33804720181478803,1.4143552208618346,0.1510932282180068
SERRA,JAIR MESSIAS BOLSONARO,120306,0.501977768876427,137878,0.5827842001817528,0.0115297210657114,239664,0.33804720181478803,1.4143552208618346,0.08080643130532583
SERRINHA,FERNANDO HADDAD,30740,0.6579341637772356,37644,0.777174474059087,0.0549518541715841,46722,0.4806851833121805,1.0646880846326137,0.11924031028185145
SERRINHA,JAIR MESSIAS BOLSONARO,9216,0.19725182997303198,10793,0.22282552594091293,0.0157996389655914,46722,0.4806851833121805,1.0646880846326137,0.02557369596788095
SERTÃOZINHO,FERNANDO HADDAD,11104,0.17448145820238845,19550,0.3140410903892182,0.3279010593958953,63640,0.3520832614000578,1.418901572486978,0.13955963218682974
SERTÃOZINHO,JAIR MESSIAS BOLSONARO,34891,0.5482558139534883,42703,0.6859589096107818,0.2549518596956296,63640,0.3520832614000578,1.418901572486978,0.13770309565729344
SETE LAGOAS,FERNANDO HADDAD,18420,0.15729204915163056,34449,0.3033149900946511,0.0195895909703748,117107,0.385771063512227,1.3652804797013742,0.14602294094302057
SETE LAGOAS,JAIR MESSIAS BOLSONARO,68405,0.5841239208587019,79126,0.6966850099053489,0.0109036196367356,117107,0.385771063512227,1.3652804797013742,0.11256108904664697
SOBRADINHO,FERNANDO HADDAD,10854,0.49473540270750715,13402,0.6208941394486912,0.2916633233281099,21939,0.3632636091385086,1.2720593592501714,0.12615873674118405
SOBRADINHO,JAIR MESSIAS BOLSONARO,7169,0.32676967956606956,8183,0.3791058605513088,0.2449174863267782,21939,0.3632636091385086,1.2720593592501714,0.05233618098523923
SOBRAL,FERNANDO HADDAD,17663,0.16084616575450994,69923,0.6686461261881539,0.0131880660048475,109813,0.43161313572926935,1.0864239168476535,0.507799960433644
SOBRAL,JAIR MESSIAS BOLSONARO,22714,0.2068425414113083,34651,0.33135387381184617,0.0067298954381486,109813,0.43161313572926935,1.0864239168476535,0.12451133240053786
SOLEDADE,FERNANDO HADDAD,9099,0.3728334357713583,12891,0.5387412236710131,0.0762151041486924,24405,0.3125089609661385,1.393513280352687,0.16590778789965477
SOLEDADE,JAIR MESSIAS BOLSONARO,9538,0.3908215529604589,11037,0.461258776328987,0.1558557136242261,24405,0.3125089609661385,1.393513280352687,0.07043722336852809
SOROCABA,FERNANDO HADDAD,45277,0.12515721705767066,91927,0.26280400122358083,0.0388077816270631,361761,0.38495219257455615,1.391512547812355,0.13764678416591017
SOROCABA,JAIR MESSIAS BOLSONARO,213685,0.5906800346084846,257866,0.7371959987764192,0.0263109923654038,361761,0.38495219257455615,1.391512547812355,0.14651596416793455
SUMARÉ,FERNANDO HADDAD,27614,0.20645826947088247,40727,0.31473481657792446,0.0540806474167939,133751,0.38310401868694344,1.3426465623066828,0.10827654710704199
SUMARÉ,JAIR MESSIAS BOLSONARO,76545,0.5722947865810349,88674,0.6852651834220755,0.0574232850467123,133751,0.38310401868694344,1.3426465623066828,0.1129703968410406
SUZANO,FERNANDO HADDAD,24956,0.16524744739177075,47201,0.32471570778957215,0.0038367617859363,151022,0.3275100590611258,1.5063462055667314,0.1594682603978014
SUZANO,JAIR MESSIAS BOLSONARO,79204,0.5244533908966905,98160,0.6752842922104279,0.0039824247989365,151022,0.3275100590611258,1.5063462055667314,0.15083090131373733
SÃO BENTO,FERNANDO HADDAD,18887,0.5057031166327515,23798,0.6779284412032817,0.3230652258126855,37348,0.3592074967702582,1.2562282127078677,0.1722253245705302
SÃO BENTO,JAIR MESSIAS BOLSONARO,10578,0.2832280175645282,11306,0.32207155879671834,0.1690767670422319,37348,0.3592074967702582,1.2562282127078677,0.03884354123219014
SÃO BERNARDO DO CAMPO,FERNANDO HADDAD,107778,0.23905776929987024,175284,0.40429659118954314,0.0791173442917689,450845,0.2934991364445089,1.5395554391086286,0.1652388218896729
SÃO BERNARDO DO CAMPO,JAIR MESSIAS BOLSONARO,207539,0.4603333739977154,258269,0.5957034088104568,0.0558644998954762,450845,0.2934991364445089,1.5395554391086286,0.1353700348127414
SÃO CAETANO DO SUL,FERNANDO HADDAD,9132,0.08490855501111101,25514,0.24885880379228278,0.0063800433752542,107551,0.3722711965432144,1.3979740620542458,0.16395024878117176
SÃO CAETANO DO SUL,JAIR MESSIAS BOLSONARO,62018,0.5766380600831233,77010,0.7511411962077172,0.0077310619952546,107551,0.3722711965432144,1.3979740620542458,0.1745031361245939
SÃO CARLOS,FERNANDO HADDAD,18254,0.1359641282326302,42876,0.329551743220808,0.1041384272805407,134256,0.33275937852747584,1.480574472756695,0.19358761498817778
SÃO CARLOS,JAIR MESSIAS BOLSONARO,71107,0.5296374091288285,87228,0.6704482567791921,0.0038866233856882,134256,0.33275937852747584,1.480574472756695,0.14081084765036356
SÃO DOMINGOS,FERNANDO HADDAD,11654,0.49752390710382516,14428,0.6223525859465988,0.1510067358668805,23424,0.3592340845886429,1.2691678778029831,0.12482867884277365
SÃO DOMINGOS,JAIR MESSIAS BOLSONARO,7297,0.3115181010928962,8755,0.3776474140534012,0.196103800488551,23424,0.3592340845886429,1.2691678778029831,0.066129312960505
SÃO FRANCISCO,FERNANDO HADDAD,20837,0.5794816174425719,22489,0.6794259818731118,0.2630407853863487,35958,0.4090854651387492,1.2071043395123338,0.09994436443053989
SÃO FRANCISCO,JAIR MESSIAS BOLSONARO,9069,0.25221091273152013,10611,0.32057401812688824,0.1790524971498485,35958,0.4090854651387492,1.2071043395123338,0.0683631053953681
SÃO FRANCISCO DE PAULA,FERNANDO HADDAD,5147,0.3320216746226293,6889,0.46988609235386397,0.0807092158153318,15502,0.30087910215255,1.4541019771466464,0.13786441773123465
SÃO FRANCISCO DE PAULA,JAIR MESSIAS BOLSONARO,6420,0.41414011095342534,7772,0.530113907646136,0.0800566004403352,15502,0.30087910215255,1.4541019771466464,0.11597379669271063
SÃO GABRIEL,FERNANDO HADDAD,19155,0.4287920845272206,23989,0.5551981114608406,0.3896489314415854,44672,0.34487636499546387,1.3143219036954803,0.12640602693362002
SÃO GABRIEL,JAIR MESSIAS BOLSONARO,17296,0.3871776504297994,19219,0.4448018885391594,0.3030181666090366,44672,0.34487636499546387,1.3143219036954803,0.057624238109360015
SÃO GONÇALO,FERNANDO HADDAD,80858,0.17342867928413322,149075,0.3264520904321015,0.0147507323388887,466232,0.40524182115496143,1.2867129345621624,0.15302341114796827
SÃO GONÇALO,JAIR MESSIAS BOLSONARO,277978,0.5962224815113506,307577,0.6735479095678986,0.0253183928025616,466232,0.40524182115496143,1.2867129345621624,0.07732542805654796
SÃO GONÇALO DO AMARANTE,FERNANDO HADDAD,30265,0.3649067386874691,49348,0.6013355429908365,0.0467518475835399,82939,0.2967932380550016,1.3865708625624806,0.23642880430336738
SÃO GONÇALO DO AMARANTE,JAIR MESSIAS BOLSONARO,27106,0.3268185051664476,32716,0.3986644570091636,0.0884347453930304,82939,0.2967932380550016,1.3865708625624806,0.07184595184271597
SÃO JOSÉ,FERNANDO HADDAD,14833,0.11174139697462786,34929,0.26763466401042063,0.0018475459643627,132744,0.4202328602221131,1.3316236980941396,0.15589326703579276
SÃO JOSÉ,JAIR MESSIAS BOLSONARO,82818,0.6238926053154945,95581,0.7323653359895793,0.0356396981578938,132744,0.4202328602221131,1.3316236980941396,0.1084727306740848
SÃO JOSÉ DO DIVINO,FERNANDO HADDAD,3678,0.608839596093362,4077,0.7005154639175257,0.253441624484119,6041,0.44365765678721203,1.1213208344280992,0.0916758678241637
SÃO JOSÉ DO DIVINO,JAIR MESSIAS BOLSONARO,1571,0.26005628207250453,1743,0.2994845360824742,0.2653430575814018,6041,0.44365765678721203,1.1213208344280992,0.03942825400996969
SÃO JOSÉ DO RIO PRETO,FERNANDO HADDAD,20502,0.08832766798929832,49211,0.21737651621566706,0.0216731635238776,232113,0.43609643003984916,1.2816396660186875,0.12904884822636875
SÃO JOSÉ DO RIO PRETO,JAIR MESSIAS BOLSONARO,148364,0.6391886710352286,177175,0.782623483784333,0.0217008869550941,232113,0.43609643003984916,1.2816396660186875,0.1434348127491044
SÃO JOSÉ DOS CAMPOS,FERNANDO HADDAD,41803,0.10805438519399281,87356,0.237928057240442,0.0282290495701477,386870,0.39302690415868274,1.3602801956956536,0.12987367204644917
SÃO JOSÉ DOS CAMPOS,JAIR MESSIAS BOLSONARO,231492,0.5983715459973634,279797,0.762071942759558,0.0190165009539862,386870,0.39302690415868274,1.3602801956956536,0.1637003967621946
SÃO JOSÉ DOS PINHAIS,FERNANDO HADDAD,18877,0.12847352194537645,35813,0.24250734706591368,0.0315106777282756,146933,0.4229857440605071,1.3257873837571739,0.11403382512053722
SÃO JOSÉ DOS PINHAIS,JAIR MESSIAS BOLSONARO,92143,0.6271089544214029,111865,0.7574926529340863,0.029205027804184,146933,0.4229857440605071,1.3257873837571739,0.1303836985126834
SÃO JOÃO,FERNANDO HADDAD,10492,0.5777533039647577,13383,0.7048878120720531,0.2749695015576174,18160,0.4131176800927633,1.1776753641330884,0.12713450810729543
SÃO JOÃO,JAIR MESSIAS BOLSONARO,4783,0.26338105726872246,5603,0.2951121879279469,0.2645435764492447,18160,0.4131176800927633,1.1776753641330884,0.03173113065922445
SÃO JOÃO BATISTA,FERNANDO HADDAD,12222,0.4129054054054054,12488,0.44996937268043097,0.5352816681058812,29600,0.4087543051497443,1.1248566230909882,0.03706396727502559
SÃO JOÃO BATISTA,JAIR MESSIAS BOLSONARO,14380,0.4858108108108108,15265,0.5500306273195691,0.4896810668752743,29600,0.4087543051497443,1.1248566230909882,0.0642198165087583
SÃO JOÃO DE MERITI,FERNANDO HADDAD,38673,0.15226010165634485,70499,0.2853829245485421,0.0105699389147642,253993,0.45090115325511226,1.200144619237978,0.13312282289219723
SÃO JOÃO DE MERITI,JAIR MESSIAS BOLSONARO,163283,0.6428641734221022,176534,0.7146170754514579,0.0149628052533526,253993,0.45090115325511226,1.200144619237978,0.07175290202935569
SÃO JOÃO DO PARAÍSO,FERNANDO HADDAD,7040,0.4515425566031685,8377,0.5566482822778922,0.1562045246129668,15591,0.3504731816283429,1.3001715911545173,0.1051057256747237
SÃO JOÃO DO PARAÍSO,JAIR MESSIAS BOLSONARO,5764,0.3697004682188442,6672,0.4433517177221078,0.1240226982564751,15591,0.3504731816283429,1.3001715911545173,0.07365124950326357
SÃO LEOPOLDO,FERNANDO HADDAD,27403,0.22029020459021664,43166,0.36046162068274434,0.0231834255426392,124395,0.3567071847000708,1.3756400043266432,0.1401714160925277
SÃO LEOPOLDO,JAIR MESSIAS BOLSONARO,66908,0.5378672776236987,76586,0.6395383793172557,0.0049880574202252,124395,0.3567071847000708,1.3756400043266432,0.10167110169355698
SÃO LUÍS,FERNANDO HADDAD,210676,0.383527728372452,306690,0.5777904212148501,0.0946724931850463,549311,0.30345191279574346,1.4615445833816354,0.1942626928423981
SÃO LUÍS,JAIR MESSIAS BOLSONARO,200990,0.3658947299435111,224108,0.4222095787851499,0.0599647846147197,549311,0.30345191279574346,1.4615445833816354,0.05631484884163884
SÃO MARTINHO,FERNANDO HADDAD,1094,0.16702290076335877,1431,0.22079925937355346,0.090801012011601,6550,0.5253451430569314,1.0215371057698237,0.0537763586101947
SÃO MARTINHO,JAIR MESSIAS BOLSONARO,4600,0.7022900763358778,5050,0.7792007406264465,0.1260784202389792,6550,0.5253451430569314,1.0215371057698237,0.0769106642905687
SÃO PAULO,FERNANDO HADDAD,1253162,0.19697716083361652,2424125,0.39616624331034084,0.0826977393496822,6361966,0.2712743503388101,1.6253468372922628,0.19918908247672432
SÃO PAULO,JAIR MESSIAS BOLSONARO,2835930,0.44576314931579325,3694834,0.6038337566896591,0.0617817450096096,6361966,0.2712743503388101,1.6253468372922628,0.15807060737386586
SÃO PEDRO,FERNANDO HADDAD,4053,0.17747514997591626,6444,0.29191392978482444,0.3512113344570307,22837,0.39850399259719177,1.2929230304307442,0.11443877980890818
SÃO PEDRO,JAIR MESSIAS BOLSONARO,13527,0.5923282392608487,15631,0.7080860702151756,0.347946806907341,22837,0.39850399259719177,1.2929230304307442,0.1157578309543269
SÃO SEBASTIÃO,FERNANDO HADDAD,19823,0.3381321961620469,28563,0.501598061253161,0.3319887580642066,58625,0.29410137455276164,1.4913845626823894,0.16346586509111405
SÃO SEBASTIÃO,JAIR MESSIAS BOLSONARO,23505,0.40093816631130064,28381,0.498401938746839,0.2266287576619825,58625,0.29410137455276164,1.4913845626823894,0.09746377243553839
SÃO SIMÃO,FERNANDO HADDAD,4975,0.27829054091849864,7370,0.42116692382421855,0.2215607779288329,17877,0.3267461343851554,1.4151978905593454,0.1428763829057199
SÃO SIMÃO,JAIR MESSIAS BOLSONARO,8642,0.48341444313922916,10129,0.5788330761757815,0.1461603461066668,17877,0.3267461343851554,1.4151978905593454,0.09541863303655235
SÃO TOMÉ,FERNANDO HADDAD,3612,0.36047904191616764,4846,0.496719967199672,0.1628043606864697,10020,0.28942468356699774,1.4512723442352673,0.13624092528350434
SÃO TOMÉ,JAIR MESSIAS BOLSONARO,3655,0.3647704590818363,4910,0.503280032800328,0.2423658461233206,10020,0.28942468356699774,1.4512723442352673,0.13850957371849165
SÃO VICENTE,FERNANDO HADDAD,30032,0.16783935886616777,59825,0.3422228323980482,0.1552413240212884,178933,0.33227586568234124,1.4767081961114878,0.1743834735318804
SÃO VICENTE,JAIR MESSIAS BOLSONARO,94416,0.5276611916192094,114988,0.6577771676019518,0.1702870972011449,178933,0.33227586568234124,1.4767081961114878,0.13011597598274238
SÍTIO NOVO,FERNANDO HADDAD,8908,0.6407250233762497,10086,0.7506698422149449,0.016756750153618,13903,0.46780629235009247,1.0508421211685728,0.10994481883869522
SÍTIO NOVO,JAIR MESSIAS BOLSONARO,2967,0.21340717830684025,3350,0.24933015778505507,0.062663958489755,13903,0.46780629235009247,1.0508421211685728,0.03592297947821482
TABATINGA,FERNANDO HADDAD,16873,0.5319692288290561,18237,0.6028959635029257,0.2706716889699085,31718,0.3956658678222493,1.213109919296585,0.07092673467386967
TABATINGA,JAIR MESSIAS BOLSONARO,10419,0.32848855539441324,12012,0.39710403649707426,0.1812565641248029,31718,0.3956658678222493,1.213109919296585,0.06861548110266102
TABOÃO DA SERRA,FERNANDO HADDAD,33885,0.2295840588645803,64301,0.4523938509163823,0.0808344355883826,147593,0.24625290510575334,1.6962966813586555,0.22280979205180199
TABOÃO DA SERRA,JAIR MESSIAS BOLSONARO,58880,0.39893490883713995,77834,0.5476061490836177,0.0617211006910449,147593,0.24625290510575334,1.6962966813586555,0.14867124024647776
TANGARÁ,FERNANDO HADDAD,4782,0.36312552205938187,6499,0.49961562115621155,0.2232481433063294,13169,0.3278437746055428,1.3423984934087232,0.1364900990968297
TANGARÁ,JAIR MESSIAS BOLSONARO,5529,0.41984964689801807,6509,0.5003843788437884,0.2630856854953316,13169,0.3278437746055428,1.3423984934087232,0.08053473194577032
TAPEJARA,FERNANDO HADDAD,3684,0.17087198515769944,5460,0.25625381330079317,0.0799067198199396,21560,0.45056339300773435,1.221190172255042,0.08538182814309372
TAPEJARA,JAIR MESSIAS BOLSONARO,13879,0.6437384044526901,15847,0.7437461866992068,0.0573857700040148,21560,0.45056339300773435,1.221190172255042,0.10000778224651663
TAPEROÁ,FERNANDO HADDAD,10428,0.6536701560834952,13121,0.798454329702428,0.0847571984541534,15953,0.46840933564290815,1.1012239753419468,0.1447841736189328
TAPEROÁ,JAIR MESSIAS BOLSONARO,2536,0.1589669654610418,3312,0.20154567029757195,0.0034512281934191,15953,0.46840933564290815,1.1012239753419468,0.042578704836530146
TAPIRA,FERNANDO HADDAD,1640,0.25383067636588763,2287,0.36278553299492383,0.0797674957057177,6461,0.34550083830163,1.3972430335645791,0.1089548566290362
TAPIRA,JAIR MESSIAS BOLSONARO,3355,0.5192694629314347,4017,0.6372144670050761,0.0600744233193474,6461,0.34550083830163,1.3972430335645791,0.11794500407364139
TAPIRAÍ,FERNANDO HADDAD,1096,0.20292538418811332,1878,0.37650360866078586,0.1638501485306653,5401,0.2849436667851527,1.488244397897825,0.17357822447267254
TAPIRAÍ,JAIR MESSIAS BOLSONARO,2333,0.4319570449916682,3110,0.6234963913392141,0.0862391566701802,5401,0.2849436667851527,1.488244397897825,0.19153934634754588
TAUBATÉ,FERNANDO HADDAD,11385,0.06882023320901161,30037,0.18974012355817216,6.622389665084195e-05,165431,0.4322378778582842,1.277011958798864,0.12091989034916055
TAUBATÉ,JAIR MESSIAS BOLSONARO,104822,0.6336297308243316,128269,0.8102598764418278,0.0042660275554515,165431,0.4322378778582842,1.277011958798864,0.17663014561749624
TAVARES,FERNANDO HADDAD,6826,0.6385406922357343,8528,0.7678732216819737,0.330243092910557,10690,0.45518853023510597,1.1298836065367868,0.1293325294462394
TAVARES,JAIR MESSIAS BOLSONARO,2022,0.18914873713751168,2578,0.2321267783180263,0.2325720824153768,10690,0.45518853023510597,1.1298836065367868,0.042978041180514626
TEODORO SAMPAIO,FERNANDO HADDAD,7772,0.47642984123092014,9242,0.5929300057740424,0.3373870366156265,16313,0.3432606538591742,1.344844561690796,0.11650016454312229
TEODORO SAMPAIO,JAIR MESSIAS BOLSONARO,5272,0.32317783362962055,6345,0.4070699942259575,0.2455584149678781,16313,0.3432606538591742,1.344844561690796,0.08389216059633697
TERESINA,FERNANDO HADDAD,194132,0.4419835666588499,273796,0.6273278832759,0.0299346747780999,439229,0.3171512553461668,1.420221897288679,0.18534431661705003
TERESINA,JAIR MESSIAS BOLSONARO,138953,0.3163566157972265,162652,0.3726721167241,0.0215394140213119,439229,0.3171512553461668,1.420221897288679,0.056315500926873485
TERESÓPOLIS,FERNANDO HADDAD,6499,0.07507479755565054,17579,0.2101243126942386,0.0113199293529727,86567,0.4942198728858793,1.1739169123886608,0.13504951513858804
TERESÓPOLIS,JAIR MESSIAS BOLSONARO,59456,0.6868206129356452,66081,0.7898756873057614,0.0051170193089221,86567,0.4942198728858793,1.1739169123886608,0.10305507437011618
TERRA NOVA,FERNANDO HADDAD,10074,0.7828114072577512,11426,0.8902220490845345,0.0481771002334023,12869,0.6271752964765461,0.840597882119228,0.10741064182678328
TERRA NOVA,JAIR MESSIAS BOLSONARO,1176,0.0913823917942342,1409,0.10977795091546552,0.0203022242008566,12869,0.6271752964765461,0.840597882119228,0.018395559121231322
TERRA ROXA,FERNANDO HADDAD,2983,0.20537005163511188,3990,0.2720578208100368,0.0152616902035722,14525,0.44200467708058694,1.2020391167894202,0.06668776917492494
TERRA ROXA,JAIR MESSIAS BOLSONARO,9113,0.6274010327022376,10676,0.7279421791899632,0.0620537428366201,14525,0.44200467708058694,1.2020391167894202,0.10054114648772561
TOLEDO,FERNANDO HADDAD,13301,0.16588511137162953,22110,0.2753116089105829,0.0021157351072142,80182,0.4225885835348787,1.2957028597059874,0.10942649753895334
TOLEDO,JAIR MESSIAS BOLSONARO,49759,0.6205756903045572,58199,0.7246883910894171,0.0257136785747373,80182,0.4225885835348787,1.2957028597059874,0.1041127007848599
TRINDADE,FERNANDO HADDAD,21403,0.29021410459802843,31570,0.4262414603191748,0.3314098012719461,73749,0.3452866538003836,1.3731332577577,0.13602735572114638
TRINDADE,JAIR MESSIAS BOLSONARO,36793,0.4988949002698342,42496,0.5737585396808252,0.280654939820658,73749,0.3452866538003836,1.3731332577577,0.07486363941099106
TRIUNFO,FERNANDO HADDAD,11983,0.4165536899920047,16879,0.5874634553807602,0.2594609279449479,28767,0.3205064098093718,1.3686179741336266,0.17090976538875546
TRIUNFO,JAIR MESSIAS BOLSONARO,10193,0.3543296137935829,11853,0.4125365446192399,0.252951516974999,28767,0.3205064098093718,1.3686179741336266,0.05820693082565698
TRÊS LAGOAS,FERNANDO HADDAD,11060,0.2115612686024714,16944,0.32640480822946966,0.0304363866039137,52278,0.4042085098786652,1.2842459221599765,0.11484353962699825
TRÊS LAGOAS,JAIR MESSIAS BOLSONARO,30868,0.5904587015570604,34967,0.6735951917705303,0.0284823541488509,52278,0.4042085098786652,1.2842459221599765,0.08313649021346992
TRÊS RIOS,FERNANDO HADDAD,10664,0.2441000755373452,18369,0.4391345923978006,0.0446862052073252,43687,0.31312078186246983,1.4682013266328866,0.19503451686045542
TRÊS RIOS,JAIR MESSIAS BOLSONARO,20668,0.47309268203355687,23461,0.5608654076021994,0.0394617651454307,43687,0.31312078186246983,1.4682013266328866,0.08777272556864252
TUBARÃO,FERNANDO HADDAD,5053,0.08486874149716993,9784,0.16586143179236806,0.0102450912014037,59539,0.571037899459068,1.0091672252292594,0.08099269029519814
TUBARÃO,JAIR MESSIAS BOLSONARO,44432,0.7462671526226508,49205,0.8341385682076319,0.0225532860514355,59539,0.571037899459068,1.0091672252292594,0.08787141558498113
TURMALINA,FERNANDO HADDAD,6470,0.5532751838549683,7366,0.6706117989803351,0.2380802669383946,11694,0.3851326083237252,1.2615217383382913,0.11733661512536675
TURMALINA,JAIR MESSIAS BOLSONARO,3070,0.2625277920301009,3618,0.329388201019665,0.174425359124169,11694,0.3851326083237252,1.2615217383382913,0.06686040898956408
TURVO,FERNANDO HADDAD,5019,0.30028718439631447,6284,0.37633249490957,0.3059463533604982,16714,0.3843827719774822,1.2715604849892073,0.07604531051325553
TURVO,JAIR MESSIAS BOLSONARO,8980,0.5372741414383152,10414,0.62366750509043,0.3366725443056923,16714,0.3843827719774822,1.2715604849892073,0.08639336365211481
UBERABA,FERNANDO HADDAD,33343,0.19956666686617547,55842,0.3438313907309234,0.0265418080379574,167077,0.364760167175501,1.3751564305940447,0.14426472386474792
UBERABA,JAIR MESSIAS BOLSONARO,92756,0.5551691734948556,106569,0.6561686092690766,0.0223561889578531,167077,0.364760167175501,1.3751564305940447,0.10099943577422099
UBERLÂNDIA,FERNANDO HADDAD,72492,0.2032472684758137,128070,0.3696776037201569,0.0286099567119898,356669,0.35189599813058353,1.379966675028961,0.1664303352443432
UBERLÂNDIA,JAIR MESSIAS BOLSONARO,190765,0.5348516411574877,218367,0.6303223962798431,0.0171713083604081,356669,0.35189599813058353,1.379966675028961,0.09547075512235537
VALENÇA,FERNANDO HADDAD,33989,0.41829526434970954,47294,0.5780673234409759,0.2348895266068042,81256,0.32512045986799215,1.3931810240728824,0.15977205909126635
VALENÇA,JAIR MESSIAS BOLSONARO,29925,0.3682804962095107,34520,0.4219326765590241,0.1466447035699896,81256,0.32512045986799215,1.3931810240728824,0.05365218034951341
VARGEM,FERNANDO HADDAD,1258,0.1915347137637028,1816,0.2877515449215655,0.2240146283672911,6568,0.388971980191116,1.3062692555092474,0.09621683115786273
VARGEM,JAIR MESSIAS BOLSONARO,3793,0.5774969549330086,4495,0.7122484550784345,0.1910874880085792,6568,0.388971980191116,1.3062692555092474,0.13475150014542592
VARGEM BONITA,FERNANDO HADDAD,1361,0.2913099315068493,1656,0.36685866194062916,0.0192980820730682,4672,0.37530915011024585,1.280264573063689,0.07554873043377985
VARGEM BONITA,JAIR MESSIAS BOLSONARO,2485,0.5318921232876712,2858,0.6331413380593709,0.0392449887872899,4672,0.37530915011024585,1.280264573063689,0.10124921477169968
VERA CRUZ,FERNANDO HADDAD,24473,0.48353189891924997,29789,0.5966869641855621,0.236159530261379,50613,0.360610943109561,1.2951718658324645,0.11315506526631214
VERA CRUZ,JAIR MESSIAS BOLSONARO,17441,0.3445952620868156,20135,0.40331303581443795,0.199123932438387,50613,0.360610943109561,1.2951718658324645,0.058717773727622324
VIAMÃO,FERNANDO HADDAD,26330,0.22938737106216894,46975,0.4209531149186322,0.0163142734112024,114784,0.2964127211003668,1.5363392729523528,0.19156574385646324
VIAMÃO,JAIR MESSIAS BOLSONARO,53505,0.4661363953164204,64617,0.5790468850813678,0.0187633358343655,114784,0.2964127211003668,1.5363392729523528,0.11291048976494739
